Date and Time: 2025-12-04 10:37:41,,,,,,,,,,
Approximate Polling Time: 100 ms,,,,,,,,,,
Comments: No comments provided,,,,,,,,,,
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0,-3.674,-2.017,30.62567,31.19202,31.62946,31.72964,32.02258,32.08655,32.14999,32.25146
0.082489967,-3.598,-1.96,30.6116,31.17892,31.61865,31.72058,32.0162,32.08228,32.14734,32.24982
0.150862932,-3.482,-1.909,30.59009,31.16,31.60239,31.70743,32.00726,32.07758,32.14493,32.24826
0.226994038,-3.406,-1.851,30.57489,31.14667,31.59024,31.69876,32.00049,32.07245,32.14206,32.24438
0.303019047,-3.288,-1.8,30.55429,31.12747,31.57407,31.68671,31.99228,32.0668,32.13739,32.24362
0.380558968,-3.209,-1.739,30.54025,31.11581,31.56635,31.67899,31.98456,32.0625,32.13562,32.24487
0.455163002,-3.09,-1.687,30.52225,31.09622,31.5463,31.66486,31.97705,32.05652,32.13068,32.23779
0.530298948,-3.01,-1.626,30.5087,31.08414,31.53903,31.65695,31.96915,32.05383,32.13007,32.23901
0.60950613,-2.888,-1.572,30.48657,31.06473,31.52264,31.64456,31.96198,32.0477,32.125,32.23648
0.683637142,-2.807,-1.509,30.47678,31.05457,31.50964,31.63275,31.95358,32.04187,32.12161,32.23267
0.761522055,-2.682,-1.454,30.4577,31.03427,31.49081,31.61978,31.94662,32.03787,32.11661,32.22833
0.83518815,-2.6,-1.389,30.44165,31.02267,31.48508,31.6127,31.94125,32.0296,32.11459,32.2261
0.911546946,-2.476,-1.334,30.42746,31.00598,31.46561,31.59863,31.92834,32.02438,32.10934,32.22235
0.988327026,-2.393,-1.269,30.4151,30.99341,31.45654,31.59134,31.92346,32.02002,32.10635,32.22141
1.065057039,-2.266,-1.212,30.39706,30.97537,31.44046,31.57855,31.91385,32.01288,32.10059,32.21762
1.138119936,-2.18,-1.146,30.38559,30.9632,31.42889,31.57086,31.90836,32.01001,32.09827,32.21512
1.216201067,-2.053,-1.088,30.36926,30.94711,31.4144,31.55688,31.89804,32.00253,32.09283,32.21017
1.291254044,-1.968,-1.023,30.3576,30.93512,31.40475,31.54849,31.89212,31.99884,32.09058,32.21048
1.366963148,-1.84,-0.964,30.34326,30.91962,31.38974,31.53659,31.8815,31.98972,32.08356,32.20248
1.444852114,-1.753,-0.898,30.33478,30.91052,31.38193,31.5285,31.87427,31.9852,32.08206,32.20432
1.520746946,-1.624,-0.839,30.31918,30.8934,31.36444,31.51401,31.86533,31.97711,32.07462,32.19427
1.59596014,-1.536,-0.771,30.3096,30.88214,31.3541,31.50708,31.86023,31.97443,32.07144,32.19333
1.673354149,-1.406,-0.712,30.29581,30.86734,31.33926,31.49399,31.8497,31.96713,32.06702,32.19116
1.747664928,-1.319,-0.645,30.28717,30.85867,31.33182,31.48724,31.84369,31.96313,32.06393,32.18787
1.826069117,-1.187,-0.585,30.27368,30.84253,31.3172,31.47427,31.83453,31.95554,32.05692,32.18228
1.898003101,-1.099,-0.517,30.26492,30.83182,31.306,31.46655,31.82727,31.94992,32.05246,32.17838
1.975111961,-0.967,-0.458,30.25378,30.8183,31.29117,31.45288,31.81754,31.94293,32.04816,32.17386
2.053131104,-0.878,-0.39,30.24591,30.80838,31.28235,31.44455,31.81079,31.93765,32.0437,32.17093
2.130604982,-0.745,-0.331,30.23459,30.79483,31.26892,31.43301,31.8009,31.9288,32.03741,32.16589
2.204128027,-0.656,-0.266,30.22787,30.78543,31.25778,31.42343,31.79318,31.92358,32.03268,32.16266
2.279793978,-0.523,-0.211,30.21851,30.77267,31.24515,31.41302,31.78467,31.91656,32.02521,32.15607
2.357471943,-0.434,-0.154,30.21216,30.76425,31.23807,31.4046,31.77774,31.91232,32.02313,32.15356
2.432522058,-0.3,-0.112,30.20184,30.75156,31.22449,31.39276,31.76794,31.90378,32.01773,32.1496
2.506283998,-0.212,-0.08,30.19638,30.74362,31.21597,31.38409,31.76065,31.89838,32.01343,32.14661
2.584155083,-0.077,-0.057,30.18832,30.73032,31.20227,31.37329,31.7518,31.89047,32.00568,32.13925
2.661503077,0.01,0.038,30.18448,30.72287,31.19485,31.36594,31.74554,31.88605,32.00168,32.13696
2.73852396,0.144,0.028,30.17667,30.71149,31.18063,31.3533,31.7352,31.87793,31.99612,32.13068
2.811824083,0.234,0.026,30.17126,30.70416,31.17331,31.34653,31.72882,31.8732,31.99161,32.12686
2.89610815,0.367,0.029,30.16559,30.69308,31.16174,31.33603,31.71881,31.86322,31.98422,32.12137
2.964180946,0.456,0.036,30.16232,30.68564,31.15274,31.32739,31.71338,31.8595,31.98026,32.11844
3.041307926,0.589,0.047,30.15826,30.6763,31.14182,31.31699,31.70273,31.85135,31.97296,32.11026
3.117296934,0.678,0.074,30.15466,30.66962,31.1329,31.30896,31.69638,31.84595,31.96838,32.10635
3.194199085,0.811,0.107,30.15015,30.66016,31.12189,31.29788,31.68585,31.8371,31.96219,32.10153
3.26842308,0.9,0.158,30.14908,30.65466,31.11459,31.28995,31.67905,31.83188,31.95798,32.0986
3.344180107,1.032,0.207,30.14557,30.64618,31.1059,31.28082,31.6712,31.82318,31.94983,32.09012
3.423218966,1.121,0.27,30.14154,30.63858,31.10013,31.27496,31.66452,31.81891,31.94601,32.08646
3.497355938,1.252,0.328,30.14346,30.63278,31.08636,31.26181,31.65219,31.8118,31.94055,32.07651
3.574223995,1.34,0.397,30.13974,30.62674,31.07919,31.25525,31.64801,31.80472,31.93417,32.07605
3.64962101,1.47,0.456,30.13806,30.61868,31.06866,31.24481,31.63791,31.79495,31.92609,32.06952
3.724230051,1.558,0.522,30.13757,30.61447,31.05951,31.23987,31.63174,31.78915,31.92078,32.0636
3.802673101,1.687,0.581,30.13736,30.60834,31.0531,31.2283,31.62268,31.7829,31.91455,32.05939
3.87759304,1.775,0.648,30.13373,30.60394,31.04886,31.22058,31.61569,31.77521,31.90933,32.0527
