Date and Time: 2025-11-13 10:03:26
Approximate Polling Time: 100 ms
Comments: 7, 15
timestamp/s,voltage/V,current/A,thermistor_0/C,thermistor_1/C,thermistor_2/C,thermistor_3/C,thermistor_4/C,thermistor_5/C,thermistor_6/C,thermistor_7/C
0.0,-1.514,-0.57,32.4939,31.95993,31.68677,31.35107,31.31714,31.2092,31.20432,31.2699
0.07619404792785645,-1.775,-0.685,32.49872,31.97351,31.70166,31.36133,31.32394,31.2117,31.20721,31.2724
0.15143513679504395,-1.946,-0.815,32.50125,31.98163,31.71042,31.36807,31.32895,31.21542,31.20889,31.27203
0.23125600814819336,-2.204,-0.934,32.50473,31.99197,31.72226,31.3804,31.33658,31.2197,31.21024,31.27298
0.3062479496002197,-2.374,-1.067,32.50641,31.99924,31.73074,31.38708,31.34161,31.22229,31.21176,31.2742
0.3815481662750244,-2.622,-1.184,32.5083,32.00992,31.7428,31.39651,31.34848,31.22824,31.21552,31.27557
0.45576906204223633,-2.788,-1.314,32.50778,32.01624,31.75107,31.40314,31.35336,31.23041,31.21655,31.27496
0.534433126449585,-3.03,-1.431,32.5069,32.02496,31.76242,31.41486,31.36066,31.23343,31.21945,31.27826
0.610435962677002,-3.191,-1.558,32.50635,32.03079,31.77036,31.42072,31.3652,31.23746,31.22156,31.27994
0.685784101486206,-3.426,-1.67,32.50372,32.03751,31.78055,31.431,31.37366,31.24313,31.22342,31.28067
0.7598750591278076,-3.581,-1.791,32.50171,32.04193,31.78586,31.43677,31.37845,31.24603,31.22595,31.28107
0.8372631072998047,-3.806,-1.899,32.49728,32.04926,31.79575,31.44531,31.38431,31.25095,31.22958,31.28427
0.9126579761505127,-3.955,-2.016,32.4938,32.05319,31.80301,31.45139,31.38947,31.25446,31.23175,31.28537
0.9891049861907959,-4.175,-2.119,32.48666,32.05762,31.81155,31.46091,31.39709,31.25806,31.23392,31.28644
1.0637879371643066,-4.318,-2.23,32.48154,32.06021,31.8176,31.46719,31.40198,31.26215,31.23639,31.28922
1.1406190395355225,-4.524,-2.329,32.47412,32.0636,31.82663,31.4747,31.40851,31.26895,31.24088,31.28876
1.215867042541504,-4.66,-2.437,32.46768,32.06561,31.82974,31.48001,31.41412,31.27261,31.24274,31.29141
1.2936420440673828,-4.855,-2.529,32.45596,32.0694,31.83838,31.48859,31.42038,31.27551,31.24655,31.29562
1.3682661056518555,-4.982,-2.629,32.44809,32.07074,31.84344,31.49332,31.42416,31.27982,31.24921,31.29706
1.4451370239257812,-5.166,-2.714,32.43503,32.07016,31.84924,31.5014,31.43231,31.2854,31.25253,31.29745
1.5196030139923096,-5.285,-2.806,32.42599,32.07065,31.85504,31.50687,31.43607,31.2887,31.25461,31.29987
1.5962741374969482,-5.456,-2.887,32.41272,32.07062,31.85968,31.51291,31.44281,31.29401,31.25909,31.30429
1.6715500354766846,-5.567,-2.973,32.4024,32.06989,31.86353,31.51752,31.44638,31.29794,31.26218,31.30475
1.7481789588928223,-5.725,-3.047,32.38553,32.0676,31.86819,31.5253,31.453,31.30133,31.2652,31.30878
1.8236629962921143,-5.827,-3.125,32.37402,32.06665,31.87198,31.52875,31.45789,31.3046,31.2677,31.31165
1.900550127029419,-5.97,-3.192,32.35706,32.06305,31.87442,31.53485,31.46429,31.3111,31.27203,31.31323
1.9753129482269287,-6.061,-3.263,32.34454,32.06018,31.87665,31.53873,31.46848,31.31525,31.27414,31.31494
2.0527219772338867,-6.191,-3.326,32.32425,32.0567,31.88013,31.54446,31.47327,31.31967,31.27936,31.32053
2.1277310848236084,-6.272,-3.389,32.311,32.05341,31.88193,31.54688,31.47775,31.32349,31.28128,31.32205
2.204025983810425,-6.386,-3.443,32.28955,32.04666,31.88297,31.55313,31.48459,31.32797,31.28506,31.32462
2.280527114868164,-6.457,-3.499,32.27469,32.04233,31.88568,31.55652,31.4877,31.33054,31.28806,31.32706
2.3582701683044434,-6.556,-3.545,32.25375,32.03741,31.88538,31.55875,31.49255,31.33707,31.29321,31.33118
2.43415904045105,-6.616,-3.593,32.23767,32.03162,31.88547,31.56207,31.49673,31.34,31.29532,31.33292
2.5092670917510986,-6.698,-3.633,32.21301,32.02307,31.88715,31.56689,31.50131,31.34476,31.29984,31.33682
2.583785057067871,-6.749,-3.673,32.19641,32.01785,31.88715,31.5686,31.50461,31.34796,31.30322,31.33975
2.663054943084717,-6.815,-3.706,32.17209,32.00842,31.88684,31.5726,31.51096,31.35397,31.30634,31.34073
2.7380530834198,-6.853,-3.738,32.15427,32.00085,31.8844,31.57364,31.51367,31.35724,31.30984,31.34399
2.814073085784912,-6.902,-3.764,32.12894,31.99161,31.88312,31.57587,31.51694,31.36093,31.3147,31.34854
2.8878440856933594,-6.93,-3.789,32.11133,31.98434,31.88177,31.5769,31.51974,31.36456,31.3175,31.35184
2.965078115463257,-6.962,-3.806,32.0831,31.97256,31.88126,31.58017,31.52435,31.36835,31.32016,31.35416
3.0397019386291504,-6.978,-3.824,32.0647,31.96487,31.87817,31.58075,31.52728,31.37201,31.32394,31.35809
3.116456985473633,-6.994,-3.835,32.03778,31.95236,31.87473,31.58148,31.53171,31.37796,31.3287,31.36163
3.192028045654297,-6.998,-3.844,32.01813,31.94336,31.8728,31.5827,31.53436,31.38068,31.3316,31.36447
3.2688910961151123,-6.997,-3.849,31.98926,31.9303,31.86795,31.58258,31.53665,31.38406,31.33624,31.3707
3.3435230255126953,-6.99,-3.849,31.97034,31.92157,31.86505,31.58307,31.53958,31.38693,31.33884,31.37299
3.423346996307373,-6.972,-3.847,31.94073,31.90622,31.86041,31.58356,31.54333,31.39127,31.34241,31.37579
