in s,C1 in V
2.36774624E-02,9.30293E-01
2.36774672E-02,9.30293E-01
2.36774720E-02,9.20527E-01
2.36774768E-02,9.35176E-01
2.36774816E-02,9.35176E-01
2.36774864E-02,9.15645E-01
2.36774912E-02,9.15645E-01
2.36774960E-02,9.30293E-01
2.36775008E-02,9.30293E-01
2.36775056E-02,9.44941E-01
2.36775104E-02,9.15645E-01
2.36775152E-02,9.20527E-01
2.36775200E-02,9.30293E-01
2.36775248E-02,9.35176E-01
2.36775296E-02,9.25410E-01
2.36775344E-02,9.30293E-01
2.36775392E-02,9.35176E-01
2.36775440E-02,9.40059E-01
2.36775488E-02,9.25410E-01
2.36775536E-02,9.15645E-01
2.36775584E-02,9.20527E-01
2.36775632E-02,9.40059E-01
2.36775680E-02,9.20527E-01
2.36775728E-02,9.20527E-01
2.36775776E-02,9.35176E-01
2.36775824E-02,9.30293E-01
2.36775872E-02,9.20527E-01
2.36775920E-02,9.15645E-01
2.36775968E-02,9.30293E-01
2.36776016E-02,9.44941E-01
2.36776064E-02,9.20527E-01
2.36776112E-02,9.15645E-01
2.36776160E-02,9.20527E-01
2.36776208E-02,9.30293E-01
2.36776256E-02,9.25410E-01
2.36776304E-02,9.15645E-01
2.36776352E-02,9.15645E-01
2.36776400E-02,9.10762E-01
2.36776448E-02,9.30293E-01
2.36776496E-02,9.15645E-01
2.36776544E-02,9.15645E-01
2.36776592E-02,9.25410E-01
2.36776640E-02,9.30293E-01
2.36776688E-02,9.20527E-01
2.36776736E-02,9.35176E-01
2.36776784E-02,9.30293E-01
2.36776832E-02,9.20527E-01
2.36776880E-02,9.25410E-01
2.36776928E-02,9.35176E-01
2.36776976E-02,9.15645E-01
2.36777024E-02,9.30293E-01
2.36777072E-02,9.20527E-01
2.36777120E-02,9.15645E-01
2.36777168E-02,9.20527E-01
2.36777216E-02,9.10762E-01
2.36777264E-02,9.10762E-01
2.36777312E-02,9.10762E-01
2.36777360E-02,9.20527E-01
2.36777408E-02,9.15645E-01
2.36777456E-02,9.15645E-01
2.36777504E-02,9.05879E-01
2.36777552E-02,9.05879E-01
2.36777600E-02,9.05879E-01
2.36777648E-02,9.15645E-01
2.36777696E-02,9.15645E-01
2.36777744E-02,9.05879E-01
2.36777792E-02,9.15645E-01
2.36777840E-02,9.10762E-01
2.36777888E-02,9.25410E-01
2.36777936E-02,9.20527E-01
2.36777984E-02,9.00996E-01
2.36778032E-02,9.10762E-01
2.36778080E-02,9.00996E-01
2.36778128E-02,9.15645E-01
2.36778176E-02,9.15645E-01
2.36778224E-02,9.20527E-01
2.36778272E-02,9.05879E-01
2.36778320E-02,9.20527E-01
2.36778368E-02,8.91230E-01
2.36778416E-02,9.00996E-01
2.36778464E-02,8.96113E-01
2.36778512E-02,9.05879E-01
2.36778560E-02,9.10762E-01
2.36778608E-02,9.10762E-01
2.36778656E-02,9.15645E-01
2.36778704E-02,9.05879E-01
2.36778752E-02,8.91230E-01
2.36778800E-02,9.05879E-01
2.36778848E-02,9.05879E-01
2.36778896E-02,8.91230E-01
2.36778944E-02,8.91230E-01
2.36778992E-02,9.00996E-01
2.36779040E-02,8.91230E-01
2.36779088E-02,8.96113E-01
2.36779136E-02,9.00996E-01
2.36779184E-02,8.91230E-01
2.36779232E-02,9.00996E-01
2.36779280E-02,8.96113E-01
2.36779328E-02,9.00996E-01
2.36779376E-02,9.00996E-01
2.36779424E-02,9.00996E-01
2.36779472E-02,9.10762E-01
2.36779520E-02,9.00996E-01
2.36779568E-02,9.05879E-01
2.36779616E-02,9.00996E-01
2.36779664E-02,9.10762E-01
2.36779712E-02,8.91230E-01
2.36779760E-02,8.96113E-01
2.36779808E-02,8.91230E-01
2.36779856E-02,9.00996E-01
2.36779904E-02,8.96113E-01
2.36779952E-02,9.00996E-01
2.36780000E-02,8.86348E-01
2.36780048E-02,8.96113E-01
2.36780096E-02,8.91230E-01
2.36780144E-02,9.05879E-01
2.36780192E-02,8.96113E-01
2.36780240E-02,9.00996E-01
2.36780288E-02,8.86348E-01
2.36780336E-02,8.86348E-01
2.36780384E-02,8.91230E-01
2.36780432E-02,8.91230E-01
2.36780480E-02,8.91230E-01
2.36780528E-02,8.86348E-01
2.36780576E-02,8.91230E-01
2.36780624E-02,8.91230E-01
2.36780672E-02,8.76582E-01
2.36780720E-02,8.91230E-01
2.36780768E-02,8.81465E-01
2.36780816E-02,8.96113E-01
2.36780864E-02,9.00996E-01
2.36780912E-02,8.81465E-01
2.36780960E-02,9.10762E-01
2.36781008E-02,8.96113E-01
2.36781056E-02,9.00996E-01
2.36781104E-02,8.96113E-01
2.36781152E-02,8.86348E-01
2.36781200E-02,8.86348E-01
2.36781248E-02,8.81465E-01
2.36781296E-02,8.86348E-01
2.36781344E-02,8.71699E-01
2.36781392E-02,8.81465E-01
2.36781440E-02,8.66816E-01
2.36781488E-02,8.81465E-01
2.36781536E-02,8.81465E-01
2.36781584E-02,8.86348E-01
2.36781632E-02,8.76582E-01
2.36781680E-02,8.81465E-01
2.36781728E-02,8.71699E-01
2.36781776E-02,8.71699E-01
2.36781824E-02,8.81465E-01
2.36781872E-02,8.76582E-01
2.36781920E-02,8.66816E-01
2.36781968E-02,8.81465E-01
2.36782016E-02,8.81465E-01
2.36782064E-02,8.86348E-01
2.36782112E-02,8.81465E-01
2.36782160E-02,8.86348E-01
2.36782208E-02,8.76582E-01
2.36782256E-02,8.66816E-01
2.36782304E-02,8.71699E-01
2.36782352E-02,8.86348E-01
2.36782400E-02,8.81465E-01
2.36782448E-02,8.66816E-01
2.36782496E-02,8.66816E-01
2.36782544E-02,8.71699E-01
2.36782592E-02,8.81465E-01
2.36782640E-02,8.66816E-01
2.36782688E-02,8.76582E-01
2.36782736E-02,8.76582E-01
2.36782784E-02,8.71699E-01
2.36782832E-02,8.71699E-01
2.36782880E-02,8.81465E-01
2.36782928E-02,8.71699E-01
2.36782976E-02,8.81465E-01
2.36783024E-02,8.61934E-01
2.36783072E-02,8.71699E-01
2.36783120E-02,8.76582E-01
2.36783168E-02,8.76582E-01
2.36783216E-02,8.57051E-01
2.36783264E-02,8.71699E-01
2.36783312E-02,8.76582E-01
2.36783360E-02,8.57051E-01
2.36783408E-02,8.61934E-01
2.36783456E-02,8.61934E-01
2.36783504E-02,8.71699E-01
2.36783552E-02,8.66816E-01
2.36783600E-02,8.66816E-01
2.36783648E-02,8.57051E-01
2.36783696E-02,8.76582E-01
2.36783744E-02,8.81465E-01
2.36783792E-02,8.71699E-01
2.36783840E-02,8.61934E-01
2.36783888E-02,8.76582E-01
2.36783936E-02,8.57051E-01
2.36783984E-02,8.66816E-01
2.36784032E-02,8.61934E-01
2.36784080E-02,8.71699E-01
2.36784128E-02,8.76582E-01
2.36784176E-02,8.81465E-01
2.36784224E-02,8.61934E-01
2.36784272E-02,8.66816E-01
2.36784320E-02,8.71699E-01
2.36784368E-02,8.66816E-01
2.36784416E-02,8.66816E-01
2.36784464E-02,8.61934E-01
2.36784512E-02,8.57051E-01
2.36784560E-02,8.61934E-01
2.36784608E-02,8.57051E-01
2.36784656E-02,8.71699E-01
2.36784704E-02,8.52168E-01
2.36784752E-02,8.71699E-01
2.36784800E-02,8.61934E-01
2.36784848E-02,8.52168E-01
2.36784896E-02,8.61934E-01
2.36784944E-02,8.71699E-01
2.36784992E-02,8.71699E-01
2.36785040E-02,8.57051E-01
2.36785088E-02,8.81465E-01
2.36785136E-02,8.66816E-01
2.36785184E-02,8.52168E-01
2.36785232E-02,8.61934E-01
2.36785280E-02,8.61934E-01
2.36785328E-02,8.66816E-01
2.36785376E-02,8.47285E-01
2.36785424E-02,8.61934E-01
2.36785472E-02,8.47285E-01
2.36785520E-02,8.61934E-01
2.36785568E-02,8.57051E-01
2.36785616E-02,8.61934E-01
2.36785664E-02,8.61934E-01
2.36785712E-02,8.61934E-01
2.36785760E-02,8.42402E-01
2.36785808E-02,8.57051E-01
2.36785856E-02,8.37520E-01
2.36785904E-02,8.52168E-01
2.36785952E-02,8.52168E-01
2.36786000E-02,8.37520E-01
2.36786048E-02,8.57051E-01
2.36786096E-02,8.52168E-01
2.36786144E-02,8.52168E-01
2.36786192E-02,8.57051E-01
2.36786240E-02,8.47285E-01
2.36786288E-02,8.57051E-01
2.36786336E-02,8.42402E-01
2.36786384E-02,8.57051E-01
2.36786432E-02,8.57051E-01
2.36786480E-02,8.52168E-01
2.36786528E-02,8.37520E-01
2.36786576E-02,8.57051E-01
2.36786624E-02,8.47285E-01
2.36786672E-02,8.52168E-01
2.36786720E-02,8.47285E-01
2.36786768E-02,8.47285E-01
2.36786816E-02,8.32637E-01
2.36786864E-02,8.47285E-01
2.36786912E-02,8.22871E-01
2.36786960E-02,8.47285E-01
2.36787008E-02,8.47285E-01
2.36787056E-02,8.32637E-01
2.36787104E-02,8.42402E-01
2.36787152E-02,8.32637E-01
2.36787200E-02,8.47285E-01
2.36787248E-02,8.32637E-01
2.36787296E-02,8.42402E-01
2.36787344E-02,8.42402E-01
2.36787392E-02,8.37520E-01
2.36787440E-02,8.42402E-01
2.36787488E-02,8.37520E-01
2.36787536E-02,8.37520E-01
2.36787584E-02,8.32637E-01
2.36787632E-02,8.42402E-01
2.36787680E-02,8.37520E-01
2.36787728E-02,8.47285E-01
2.36787776E-02,8.27754E-01
2.36787824E-02,8.37520E-01
2.36787872E-02,8.37520E-01
2.36787920E-02,8.27754E-01
2.36787968E-02,8.32637E-01
2.36788016E-02,8.37520E-01
2.36788064E-02,8.32637E-01
2.36788112E-02,8.42402E-01
2.36788160E-02,8.32637E-01
2.36788208E-02,8.37520E-01
2.36788256E-02,8.32637E-01
2.36788304E-02,8.27754E-01
2.36788352E-02,8.42402E-01
2.36788400E-02,8.32637E-01
2.36788448E-02,8.42402E-01
2.36788496E-02,8.22871E-01
2.36788544E-02,8.13105E-01
2.36788592E-02,8.37520E-01
2.36788640E-02,8.17988E-01
2.36788688E-02,8.27754E-01
2.36788736E-02,8.17988E-01
2.36788784E-02,8.37520E-01
2.36788832E-02,8.13105E-01
2.36788880E-02,8.27754E-01
2.36788928E-02,8.17988E-01
2.36788976E-02,8.17988E-01
2.36789024E-02,8.13105E-01
2.36789072E-02,8.13105E-01
2.36789120E-02,8.27754E-01
2.36789168E-02,8.42402E-01
2.36789216E-02,8.22871E-01
2.36789264E-02,8.17988E-01
2.36789312E-02,8.27754E-01
2.36789360E-02,8.22871E-01
2.36789408E-02,8.17988E-01
2.36789456E-02,8.27754E-01
2.36789504E-02,8.13105E-01
2.36789552E-02,8.27754E-01
2.36789600E-02,8.13105E-01
2.36789648E-02,8.27754E-01
2.36789696E-02,8.27754E-01
2.36789744E-02,8.27754E-01
2.36789792E-02,8.13105E-01
2.36789840E-02,8.13105E-01
2.36789888E-02,8.17988E-01
2.36789936E-02,8.22871E-01
2.36789984E-02,8.13105E-01
2.36790032E-02,8.13105E-01
2.36790080E-02,8.17988E-01
2.36790128E-02,8.17988E-01
2.36790176E-02,8.08223E-01
2.36790224E-02,8.08223E-01
2.36790272E-02,8.13105E-01
2.36790320E-02,8.27754E-01
2.36790368E-02,8.13105E-01
2.36790416E-02,7.98457E-01
2.36790464E-02,8.17988E-01
2.36790512E-02,8.27754E-01
2.36790560E-02,8.17988E-01
2.36790608E-02,8.17988E-01
2.36790656E-02,8.08223E-01
2.36790704E-02,8.08223E-01
2.36790752E-02,8.13105E-01
2.36790800E-02,8.13105E-01
2.36790848E-02,8.27754E-01
2.36790896E-02,8.22871E-01
2.36790944E-02,8.08223E-01
2.36790992E-02,7.98457E-01
2.36791040E-02,8.22871E-01
2.36791088E-02,8.03340E-01
2.36791136E-02,8.08223E-01
2.36791184E-02,8.03340E-01
2.36791232E-02,7.93574E-01
2.36791280E-02,8.27754E-01
2.36791328E-02,8.17988E-01
2.36791376E-02,8.27754E-01
2.36791424E-02,8.08223E-01
2.36791472E-02,7.98457E-01
2.36791520E-02,7.83809E-01
2.36791568E-02,8.13105E-01
2.36791616E-02,8.08223E-01
2.36791664E-02,8.08223E-01
2.36791712E-02,7.98457E-01
2.36791760E-02,7.98457E-01
2.36791808E-02,8.03340E-01
2.36791856E-02,7.98457E-01
2.36791904E-02,8.03340E-01
2.36791952E-02,8.08223E-01
2.36792000E-02,8.08223E-01
2.36792048E-02,7.93574E-01
2.36792096E-02,8.03340E-01
2.36792144E-02,7.93574E-01
2.36792192E-02,8.08223E-01
2.36792240E-02,7.93574E-01
2.36792288E-02,8.13105E-01
2.36792336E-02,7.98457E-01
2.36792384E-02,7.88691E-01
2.36792432E-02,8.08223E-01
2.36792480E-02,8.03340E-01
2.36792528E-02,8.03340E-01
2.36792576E-02,7.83809E-01
2.36792624E-02,7.98457E-01
2.36792672E-02,8.03340E-01
2.36792720E-02,7.93574E-01
2.36792768E-02,7.74043E-01
2.36792816E-02,8.03340E-01
2.36792864E-02,7.93574E-01
2.36792912E-02,7.83809E-01
2.36792960E-02,7.83809E-01
2.36793008E-02,7.78926E-01
2.36793056E-02,7.98457E-01
2.36793104E-02,7.88691E-01
2.36793152E-02,7.83809E-01
2.36793200E-02,7.78926E-01
2.36793248E-02,7.88691E-01
2.36793296E-02,7.93574E-01
2.36793344E-02,7.93574E-01
2.36793392E-02,7.93574E-01
2.36793440E-02,7.59395E-01
2.36793488E-02,7.83809E-01
2.36793536E-02,7.98457E-01
2.36793584E-02,7.78926E-01
2.36793632E-02,7.78926E-01
2.36793680E-02,7.69160E-01
2.36793728E-02,7.78926E-01
2.36793776E-02,7.98457E-01
2.36793824E-02,7.88691E-01
2.36793872E-02,7.64277E-01
2.36793920E-02,7.78926E-01
2.36793968E-02,7.74043E-01
2.36794016E-02,7.69160E-01
2.36794064E-02,7.93574E-01
2.36794112E-02,7.74043E-01
2.36794160E-02,7.64277E-01
2.36794208E-02,7.74043E-01
2.36794256E-02,7.88691E-01
2.36794304E-02,7.78926E-01
2.36794352E-02,7.74043E-01
2.36794400E-02,7.64277E-01
2.36794448E-02,7.83809E-01
2.36794496E-02,7.74043E-01
2.36794544E-02,7.74043E-01
2.36794592E-02,7.69160E-01
2.36794640E-02,7.78926E-01
2.36794688E-02,7.69160E-01
2.36794736E-02,7.74043E-01
2.36794784E-02,7.78926E-01
2.36794832E-02,7.78926E-01
2.36794880E-02,7.69160E-01
2.36794928E-02,7.64277E-01
2.36794976E-02,7.74043E-01
2.36795024E-02,7.78926E-01
2.36795072E-02,7.64277E-01
2.36795120E-02,7.88691E-01
2.36795168E-02,7.78926E-01
2.36795216E-02,7.69160E-01
2.36795264E-02,7.64277E-01
2.36795312E-02,7.69160E-01
2.36795360E-02,7.54512E-01
2.36795408E-02,7.64277E-01
2.36795456E-02,7.64277E-01
2.36795504E-02,7.74043E-01
2.36795552E-02,7.59395E-01
2.36795600E-02,7.74043E-01
2.36795648E-02,7.54512E-01
2.36795696E-02,7.69160E-01
2.36795744E-02,7.64277E-01
2.36795792E-02,7.44746E-01
2.36795840E-02,7.69160E-01
2.36795888E-02,7.59395E-01
2.36795936E-02,7.64277E-01
2.36795984E-02,7.74043E-01
2.36796032E-02,7.39863E-01
2.36796080E-02,7.54512E-01
2.36796128E-02,7.49629E-01
2.36796176E-02,7.59395E-01
2.36796224E-02,7.54512E-01
2.36796272E-02,7.59395E-01
2.36796320E-02,7.69160E-01
2.36796368E-02,7.54512E-01
2.36796416E-02,7.39863E-01
2.36796464E-02,7.69160E-01
2.36796512E-02,7.49629E-01
2.36796560E-02,7.59395E-01
2.36796608E-02,7.64277E-01
2.36796656E-02,7.59395E-01
2.36796704E-02,7.49629E-01
2.36796752E-02,7.59395E-01
2.36796800E-02,7.34980E-01
2.36796848E-02,7.49629E-01
2.36796896E-02,7.54512E-01
2.36796944E-02,7.44746E-01
2.36796992E-02,7.49629E-01
2.36797040E-02,7.54512E-01
2.36797088E-02,7.30098E-01
2.36797136E-02,7.59395E-01
2.36797184E-02,7.49629E-01
2.36797232E-02,7.44746E-01
2.36797280E-02,7.59395E-01
2.36797328E-02,7.44746E-01
2.36797376E-02,7.44746E-01
2.36797424E-02,7.54512E-01
2.36797472E-02,7.49629E-01
2.36797520E-02,7.44746E-01
2.36797568E-02,7.54512E-01
2.36797616E-02,7.49629E-01
2.36797664E-02,7.54512E-01
2.36797712E-02,7.49629E-01
2.36797760E-02,7.49629E-01
2.36797808E-02,7.39863E-01
2.36797856E-02,7.39863E-01
2.36797904E-02,7.39863E-01
2.36797952E-02,7.44746E-01
2.36798000E-02,7.49629E-01
2.36798048E-02,7.49629E-01
2.36798096E-02,7.54512E-01
2.36798144E-02,7.44746E-01
2.36798192E-02,7.34980E-01
2.36798240E-02,7.39863E-01
2.36798288E-02,7.39863E-01
2.36798336E-02,7.25215E-01
2.36798384E-02,7.64277E-01
2.36798432E-02,7.34980E-01
2.36798480E-02,7.39863E-01
2.36798528E-02,7.39863E-01
2.36798576E-02,7.39863E-01
2.36798624E-02,7.44746E-01
2.36798672E-02,7.49629E-01
2.36798720E-02,7.39863E-01
2.36798768E-02,7.39863E-01
2.36798816E-02,7.34980E-01
2.36798864E-02,7.30098E-01
2.36798912E-02,7.39863E-01
2.36798960E-02,7.44746E-01
2.36799008E-02,7.39863E-01
2.36799056E-02,7.44746E-01
2.36799104E-02,7.44746E-01
2.36799152E-02,7.39863E-01
2.36799200E-02,7.30098E-01
2.36799248E-02,7.39863E-01
2.36799296E-02,7.30098E-01
2.36799344E-02,7.44746E-01
2.36799392E-02,7.25215E-01
2.36799440E-02,7.30098E-01
2.36799488E-02,7.34980E-01
2.36799536E-02,7.20332E-01
2.36799584E-02,7.39863E-01
2.36799632E-02,7.49629E-01
2.36799680E-02,7.25215E-01
2.36799728E-02,7.30098E-01
2.36799776E-02,7.30098E-01
2.36799824E-02,7.10566E-01
2.36799872E-02,7.30098E-01
2.36799920E-02,7.20332E-01
2.36799968E-02,7.30098E-01
2.36800016E-02,7.25215E-01
2.36800064E-02,7.34980E-01
2.36800112E-02,7.20332E-01
2.36800160E-02,7.20332E-01
2.36800208E-02,7.15449E-01
2.36800256E-02,7.05684E-01
2.36800304E-02,7.10566E-01
2.36800352E-02,7.20332E-01
2.36800400E-02,7.10566E-01
2.36800448E-02,7.10566E-01
2.36800496E-02,7.05684E-01
2.36800544E-02,7.05684E-01
2.36800592E-02,7.15449E-01
2.36800640E-02,7.15449E-01
2.36800688E-02,7.15449E-01
2.36800736E-02,7.00801E-01
2.36800784E-02,7.15449E-01
2.36800832E-02,6.95918E-01
2.36800880E-02,7.15449E-01
2.36800928E-02,7.05684E-01
2.36800976E-02,7.00801E-01
2.36801024E-02,7.15449E-01
2.36801072E-02,7.10566E-01
2.36801120E-02,6.91035E-01
2.36801168E-02,7.25215E-01
2.36801216E-02,7.10566E-01
2.36801264E-02,7.05684E-01
2.36801312E-02,6.91035E-01
2.36801360E-02,7.20332E-01
2.36801408E-02,7.20332E-01
2.36801456E-02,6.91035E-01
2.36801504E-02,7.00801E-01
2.36801552E-02,7.10566E-01
2.36801600E-02,7.05684E-01
2.36801648E-02,7.20332E-01
2.36801696E-02,7.25215E-01
2.36801744E-02,6.86152E-01
2.36801792E-02,7.00801E-01
2.36801840E-02,7.00801E-01
2.36801888E-02,6.86152E-01
2.36801936E-02,7.00801E-01
2.36801984E-02,6.95918E-01
2.36802032E-02,6.91035E-01
2.36802080E-02,6.95918E-01
2.36802128E-02,7.00801E-01
2.36802176E-02,6.76387E-01
2.36802224E-02,7.05684E-01
2.36802272E-02,7.05684E-01
2.36802320E-02,6.86152E-01
2.36802368E-02,7.05684E-01
2.36802416E-02,6.86152E-01
2.36802464E-02,6.91035E-01
2.36802512E-02,6.91035E-01
2.36802560E-02,7.05684E-01
2.36802608E-02,6.95918E-01
2.36802656E-02,6.86152E-01
2.36802704E-02,6.95918E-01
2.36802752E-02,6.86152E-01
2.36802800E-02,7.10566E-01
2.36802848E-02,6.91035E-01
2.36802896E-02,6.91035E-01
2.36802944E-02,6.95918E-01
2.36802992E-02,6.95918E-01
2.36803040E-02,6.86152E-01
2.36803088E-02,7.00801E-01
2.36803136E-02,6.81270E-01
2.36803184E-02,6.86152E-01
2.36803232E-02,6.86152E-01
2.36803280E-02,6.91035E-01
2.36803328E-02,6.86152E-01
2.36803376E-02,6.76387E-01
2.36803424E-02,6.81270E-01
2.36803472E-02,6.86152E-01
2.36803520E-02,6.95918E-01
2.36803568E-02,6.86152E-01
2.36803616E-02,6.86152E-01
2.36803664E-02,6.91035E-01
2.36803712E-02,6.86152E-01
2.36803760E-02,6.71504E-01
2.36803808E-02,6.91035E-01
2.36803856E-02,6.86152E-01
2.36803904E-02,6.91035E-01
2.36803952E-02,6.95918E-01
2.36804000E-02,6.86152E-01
2.36804048E-02,6.86152E-01
2.36804096E-02,6.76387E-01
2.36804144E-02,6.86152E-01
2.36804192E-02,6.66621E-01
2.36804240E-02,6.91035E-01
2.36804288E-02,6.86152E-01
2.36804336E-02,6.86152E-01
2.36804384E-02,6.71504E-01
2.36804432E-02,6.76387E-01
2.36804480E-02,6.81270E-01
2.36804528E-02,6.66621E-01
2.36804576E-02,6.71504E-01
2.36804624E-02,6.76387E-01
2.36804672E-02,6.71504E-01
2.36804720E-02,6.71504E-01
2.36804768E-02,6.86152E-01
2.36804816E-02,6.86152E-01
2.36804864E-02,6.71504E-01
2.36804912E-02,6.56855E-01
2.36804960E-02,6.61738E-01
2.36805008E-02,6.81270E-01
2.36805056E-02,6.71504E-01
2.36805104E-02,6.66621E-01
2.36805152E-02,6.66621E-01
2.36805200E-02,6.76387E-01
2.36805248E-02,6.66621E-01
2.36805296E-02,6.71504E-01
2.36805344E-02,6.66621E-01
2.36805392E-02,6.66621E-01
2.36805440E-02,6.56855E-01
2.36805488E-02,6.66621E-01
2.36805536E-02,6.66621E-01
2.36805584E-02,6.66621E-01
2.36805632E-02,6.86152E-01
2.36805680E-02,6.56855E-01
2.36805728E-02,6.76387E-01
2.36805776E-02,6.66621E-01
2.36805824E-02,6.66621E-01
2.36805872E-02,6.66621E-01
2.36805920E-02,6.42207E-01
2.36805968E-02,6.66621E-01
2.36806016E-02,6.61738E-01
2.36806064E-02,6.66621E-01
2.36806112E-02,6.66621E-01
2.36806160E-02,6.51973E-01
2.36806208E-02,6.51973E-01
2.36806256E-02,6.56855E-01
2.36806304E-02,6.51973E-01
2.36806352E-02,6.51973E-01
2.36806400E-02,6.56855E-01
2.36806448E-02,6.56855E-01
2.36806496E-02,6.42207E-01
2.36806544E-02,6.51973E-01
2.36806592E-02,6.56855E-01
2.36806640E-02,6.56855E-01
2.36806688E-02,6.47090E-01
2.36806736E-02,6.47090E-01
2.36806784E-02,6.61738E-01
2.36806832E-02,6.66621E-01
2.36806880E-02,6.56855E-01
2.36806928E-02,6.66621E-01
2.36806976E-02,6.51973E-01
2.36807024E-02,6.61738E-01
2.36807072E-02,6.47090E-01
2.36807120E-02,6.32441E-01
2.36807168E-02,6.56855E-01
2.36807216E-02,6.37324E-01
2.36807264E-02,6.37324E-01
2.36807312E-02,6.32441E-01
2.36807360E-02,6.32441E-01
2.36807408E-02,6.37324E-01
2.36807456E-02,6.37324E-01
2.36807504E-02,6.22676E-01
2.36807552E-02,6.47090E-01
2.36807600E-02,6.37324E-01
2.36807648E-02,6.47090E-01
2.36807696E-02,6.37324E-01
2.36807744E-02,6.51973E-01
2.36807792E-02,6.37324E-01
2.36807840E-02,6.42207E-01
2.36807888E-02,6.47090E-01
2.36807936E-02,6.42207E-01
2.36807984E-02,6.42207E-01
2.36808032E-02,6.32441E-01
2.36808080E-02,6.37324E-01
2.36808128E-02,6.37324E-01
2.36808176E-02,6.37324E-01
2.36808224E-02,6.32441E-01
2.36808272E-02,6.37324E-01
2.36808320E-02,6.42207E-01
2.36808368E-02,6.32441E-01
2.36808416E-02,6.27559E-01
2.36808464E-02,6.27559E-01
2.36808512E-02,6.27559E-01
2.36808560E-02,6.42207E-01
2.36808608E-02,6.12910E-01
2.36808656E-02,6.37324E-01
2.36808704E-02,6.32441E-01
2.36808752E-02,6.17793E-01
2.36808800E-02,6.22676E-01
2.36808848E-02,6.42207E-01
2.36808896E-02,6.03145E-01
2.36808944E-02,6.27559E-01
2.36808992E-02,6.27559E-01
2.36809040E-02,6.22676E-01
2.36809088E-02,6.17793E-01
2.36809136E-02,6.32441E-01
2.36809184E-02,6.12910E-01
2.36809232E-02,6.22676E-01
2.36809280E-02,6.27559E-01
2.36809328E-02,6.42207E-01
2.36809376E-02,6.17793E-01
2.36809424E-02,6.12910E-01
2.36809472E-02,6.22676E-01
2.36809520E-02,6.17793E-01
2.36809568E-02,6.22676E-01
2.36809616E-02,6.17793E-01
2.36809664E-02,6.08027E-01
2.36809712E-02,6.08027E-01
2.36809760E-02,6.17793E-01
2.36809808E-02,6.12910E-01
2.36809856E-02,6.12910E-01
2.36809904E-02,6.12910E-01
2.36809952E-02,6.12910E-01
2.36810000E-02,6.12910E-01
2.36810048E-02,6.08027E-01
2.36810096E-02,6.27559E-01
2.36810144E-02,6.12910E-01
2.36810192E-02,5.98262E-01
2.36810240E-02,6.12910E-01
2.36810288E-02,6.27559E-01
2.36810336E-02,6.03145E-01
2.36810384E-02,6.08027E-01
2.36810432E-02,6.22676E-01
2.36810480E-02,6.17793E-01
2.36810528E-02,6.32441E-01
2.36810576E-02,6.17793E-01
2.36810624E-02,5.98262E-01
2.36810672E-02,6.08027E-01
2.36810720E-02,5.98262E-01
2.36810768E-02,6.08027E-01
2.36810816E-02,6.12910E-01
2.36810864E-02,6.03145E-01
2.36810912E-02,6.03145E-01
2.36810960E-02,5.93379E-01
2.36811008E-02,5.98262E-01
2.36811056E-02,6.03145E-01
2.36811104E-02,6.08027E-01
2.36811152E-02,5.88496E-01
2.36811200E-02,5.98262E-01
2.36811248E-02,6.12910E-01
2.36811296E-02,5.98262E-01
2.36811344E-02,5.98262E-01
2.36811392E-02,5.98262E-01
2.36811440E-02,5.93379E-01
2.36811488E-02,5.83613E-01
2.36811536E-02,6.12910E-01
2.36811584E-02,5.93379E-01
2.36811632E-02,5.98262E-01
2.36811680E-02,5.98262E-01
2.36811728E-02,5.93379E-01
2.36811776E-02,5.93379E-01
2.36811824E-02,6.03145E-01
2.36811872E-02,5.93379E-01
2.36811920E-02,5.93379E-01
2.36811968E-02,5.68965E-01
2.36812016E-02,5.88496E-01
2.36812064E-02,5.88496E-01
2.36812112E-02,5.93379E-01
2.36812160E-02,5.88496E-01
2.36812208E-02,5.78730E-01
2.36812256E-02,5.88496E-01
2.36812304E-02,5.83613E-01
2.36812352E-02,5.83613E-01
2.36812400E-02,5.93379E-01
2.36812448E-02,5.93379E-01
2.36812496E-02,5.88496E-01
2.36812544E-02,5.68965E-01
2.36812592E-02,5.93379E-01
2.36812640E-02,5.98262E-01
2.36812688E-02,5.88496E-01
2.36812736E-02,5.88496E-01
2.36812784E-02,5.88496E-01
2.36812832E-02,5.93379E-01
2.36812880E-02,5.88496E-01
2.36812928E-02,5.78730E-01
2.36812976E-02,5.93379E-01
2.36813024E-02,5.78730E-01
2.36813072E-02,5.64082E-01
2.36813120E-02,5.78730E-01
2.36813168E-02,5.68965E-01
2.36813216E-02,5.78730E-01
2.36813264E-02,5.83613E-01
2.36813312E-02,5.78730E-01
2.36813360E-02,5.78730E-01
2.36813408E-02,5.83613E-01
2.36813456E-02,5.78730E-01
2.36813504E-02,5.73848E-01
2.36813552E-02,5.83613E-01
2.36813600E-02,5.68965E-01
2.36813648E-02,5.73848E-01
2.36813696E-02,5.59199E-01
2.36813744E-02,5.73848E-01
2.36813792E-02,5.64082E-01
2.36813840E-02,5.64082E-01
2.36813888E-02,5.59199E-01
2.36813936E-02,5.78730E-01
2.36813984E-02,5.68965E-01
2.36814032E-02,5.93379E-01
2.36814080E-02,5.78730E-01
