in s,C3 in V
2.37928952E-02,-1.12793E+00
2.37928976E-02,-1.11816E+00
2.37929000E-02,-1.13770E+00
2.37929024E-02,-1.11816E+00
2.37929048E-02,-1.11816E+00
2.37929072E-02,-1.11816E+00
2.37929096E-02,-1.10840E+00
2.37929120E-02,-1.13770E+00
2.37929144E-02,-1.11816E+00
2.37929168E-02,-1.12793E+00
2.37929192E-02,-1.13770E+00
2.37929216E-02,-1.11816E+00
2.37929240E-02,-1.10840E+00
2.37929264E-02,-1.11816E+00
2.37929288E-02,-1.10840E+00
2.37929312E-02,-1.13770E+00
2.37929336E-02,-1.11816E+00
2.37929360E-02,-1.08887E+00
2.37929384E-02,-1.13770E+00
2.37929408E-02,-1.10840E+00
2.37929432E-02,-1.13770E+00
2.37929456E-02,-1.10840E+00
2.37929480E-02,-1.10840E+00
2.37929504E-02,-1.11816E+00
2.37929528E-02,-1.11816E+00
2.37929552E-02,-1.11816E+00
2.37929576E-02,-1.16699E+00
2.37929600E-02,-1.12793E+00
2.37929624E-02,-1.15723E+00
2.37929648E-02,-1.11816E+00
2.37929672E-02,-1.15723E+00
2.37929696E-02,-1.13770E+00
2.37929720E-02,-1.10840E+00
2.37929744E-02,-1.14746E+00
2.37929768E-02,-1.14746E+00
2.37929792E-02,-1.13770E+00
2.37929816E-02,-1.15723E+00
2.37929840E-02,-1.13770E+00
2.37929864E-02,-1.14746E+00
2.37929888E-02,-1.16699E+00
2.37929912E-02,-1.14746E+00
2.37929936E-02,-1.12793E+00
2.37929960E-02,-1.17676E+00
2.37929984E-02,-1.11816E+00
2.37930008E-02,-1.17676E+00
2.37930032E-02,-1.17676E+00
2.37930056E-02,-1.15723E+00
2.37930080E-02,-1.13770E+00
2.37930104E-02,-1.13770E+00
2.37930128E-02,-1.11816E+00
2.37930152E-02,-1.15723E+00
2.37930176E-02,-1.13770E+00
2.37930200E-02,-1.17676E+00
2.37930224E-02,-1.14746E+00
2.37930248E-02,-1.15723E+00
2.37930272E-02,-1.11816E+00
2.37930296E-02,-1.15723E+00
2.37930320E-02,-1.14746E+00
2.37930344E-02,-1.17676E+00
2.37930368E-02,-1.14746E+00
2.37930392E-02,-1.15723E+00
2.37930416E-02,-1.14746E+00
2.37930440E-02,-1.17676E+00
2.37930464E-02,-1.16699E+00
2.37930488E-02,-1.19629E+00
2.37930512E-02,-1.15723E+00
2.37930536E-02,-1.12793E+00
2.37930560E-02,-1.13770E+00
2.37930584E-02,-1.17676E+00
2.37930608E-02,-1.17676E+00
2.37930632E-02,-1.19629E+00
2.37930656E-02,-1.17676E+00
2.37930680E-02,-1.17676E+00
2.37930704E-02,-1.16699E+00
2.37930728E-02,-1.15723E+00
2.37930752E-02,-1.19629E+00
2.37930776E-02,-1.16699E+00
2.37930800E-02,-1.15723E+00
2.37930824E-02,-1.18652E+00
2.37930848E-02,-1.19629E+00
2.37930872E-02,-1.16699E+00
2.37930896E-02,-1.13770E+00
2.37930920E-02,-1.17676E+00
2.37930944E-02,-1.18652E+00
2.37930968E-02,-1.18652E+00
2.37930992E-02,-1.17676E+00
2.37931016E-02,-1.18652E+00
2.37931040E-02,-1.18652E+00
2.37931064E-02,-1.17676E+00
2.37931088E-02,-1.17676E+00
2.37931112E-02,-1.17676E+00
2.37931136E-02,-1.12793E+00
2.37931160E-02,-1.19629E+00
2.37931184E-02,-1.19629E+00
2.37931208E-02,-1.18652E+00
2.37931232E-02,-1.19629E+00
2.37931256E-02,-1.17676E+00
2.37931280E-02,-1.14746E+00
2.37931304E-02,-1.16699E+00
2.37931328E-02,-1.16699E+00
2.37931352E-02,-1.22559E+00
2.37931376E-02,-1.18652E+00
2.37931400E-02,-1.18652E+00
2.37931424E-02,-1.17676E+00
2.37931448E-02,-1.16699E+00
2.37931472E-02,-1.21582E+00
2.37931496E-02,-1.15723E+00
2.37931520E-02,-1.15723E+00
2.37931544E-02,-1.18652E+00
2.37931568E-02,-1.19629E+00
2.37931592E-02,-1.21582E+00
2.37931616E-02,-1.19629E+00
2.37931640E-02,-1.19629E+00
2.37931664E-02,-1.18652E+00
2.37931688E-02,-1.18652E+00
2.37931712E-02,-1.19629E+00
2.37931736E-02,-1.20605E+00
2.37931760E-02,-1.19629E+00
2.37931784E-02,-1.19629E+00
2.37931808E-02,-1.17676E+00
2.37931832E-02,-1.19629E+00
2.37931856E-02,-1.23535E+00
2.37931880E-02,-1.18652E+00
2.37931904E-02,-1.24512E+00
2.37931928E-02,-1.19629E+00
2.37931952E-02,-1.21582E+00
2.37931976E-02,-1.21582E+00
2.37932000E-02,-1.21582E+00
2.37932024E-02,-1.19629E+00
2.37932048E-02,-1.16699E+00
2.37932072E-02,-1.21582E+00
2.37932096E-02,-1.18652E+00
2.37932120E-02,-1.22559E+00
2.37932144E-02,-1.24512E+00
2.37932168E-02,-1.23535E+00
2.37932192E-02,-1.18652E+00
2.37932216E-02,-1.21582E+00
2.37932240E-02,-1.21582E+00
2.37932264E-02,-1.23535E+00
2.37932288E-02,-1.20605E+00
2.37932312E-02,-1.18652E+00
2.37932336E-02,-1.23535E+00
2.37932360E-02,-1.22559E+00
2.37932384E-02,-1.22559E+00
2.37932408E-02,-1.24512E+00
2.37932432E-02,-1.19629E+00
2.37932456E-02,-1.24512E+00
2.37932480E-02,-1.20605E+00
2.37932504E-02,-1.21582E+00
2.37932528E-02,-1.21582E+00
2.37932552E-02,-1.23535E+00
2.37932576E-02,-1.21582E+00
2.37932600E-02,-1.21582E+00
2.37932624E-02,-1.21582E+00
2.37932648E-02,-1.23535E+00
2.37932672E-02,-1.19629E+00
2.37932696E-02,-1.20605E+00
2.37932720E-02,-1.21582E+00
2.37932744E-02,-1.24512E+00
2.37932768E-02,-1.21582E+00
2.37932792E-02,-1.19629E+00
2.37932816E-02,-1.19629E+00
2.37932840E-02,-1.22559E+00
2.37932864E-02,-1.24512E+00
2.37932888E-02,-1.22559E+00
2.37932912E-02,-1.22559E+00
2.37932936E-02,-1.24512E+00
2.37932960E-02,-1.23535E+00
2.37932984E-02,-1.24512E+00
2.37933008E-02,-1.22559E+00
2.37933032E-02,-1.23535E+00
2.37933056E-02,-1.24512E+00
2.37933080E-02,-1.23535E+00
2.37933104E-02,-1.25488E+00
2.37933128E-02,-1.23535E+00
2.37933152E-02,-1.23535E+00
2.37933176E-02,-1.25488E+00
2.37933200E-02,-1.23535E+00
2.37933224E-02,-1.27441E+00
2.37933248E-02,-1.22559E+00
2.37933272E-02,-1.25488E+00
2.37933296E-02,-1.23535E+00
2.37933320E-02,-1.24512E+00
2.37933344E-02,-1.27441E+00
2.37933368E-02,-1.20605E+00
2.37933392E-02,-1.22559E+00
2.37933416E-02,-1.25488E+00
2.37933440E-02,-1.22559E+00
2.37933464E-02,-1.27441E+00
2.37933488E-02,-1.24512E+00
2.37933512E-02,-1.28418E+00
2.37933536E-02,-1.25488E+00
2.37933560E-02,-1.27441E+00
2.37933584E-02,-1.22559E+00
2.37933608E-02,-1.22559E+00
2.37933632E-02,-1.25488E+00
2.37933656E-02,-1.25488E+00
2.37933680E-02,-1.23535E+00
2.37933704E-02,-1.25488E+00
2.37933728E-02,-1.26465E+00
2.37933752E-02,-1.24512E+00
2.37933776E-02,-1.25488E+00
2.37933800E-02,-1.26465E+00
2.37933824E-02,-1.24512E+00
2.37933848E-02,-1.22559E+00
2.37933872E-02,-1.27441E+00
2.37933896E-02,-1.24512E+00
2.37933920E-02,-1.28418E+00
2.37933944E-02,-1.25488E+00
2.37933968E-02,-1.27441E+00
2.37933992E-02,-1.26465E+00
2.37934016E-02,-1.23535E+00
2.37934040E-02,-1.28418E+00
2.37934064E-02,-1.25488E+00
2.37934088E-02,-1.24512E+00
2.37934112E-02,-1.26465E+00
2.37934136E-02,-1.25488E+00
2.37934160E-02,-1.27441E+00
2.37934184E-02,-1.25488E+00
2.37934208E-02,-1.27441E+00
2.37934232E-02,-1.25488E+00
2.37934256E-02,-1.26465E+00
2.37934280E-02,-1.27441E+00
2.37934304E-02,-1.25488E+00
2.37934328E-02,-1.25488E+00
2.37934352E-02,-1.26465E+00
2.37934376E-02,-1.26465E+00
2.37934400E-02,-1.27441E+00
2.37934424E-02,-1.31348E+00
2.37934448E-02,-1.29395E+00
2.37934472E-02,-1.30371E+00
2.37934496E-02,-1.25488E+00
2.37934520E-02,-1.29395E+00
2.37934544E-02,-1.25488E+00
2.37934568E-02,-1.28418E+00
2.37934592E-02,-1.30371E+00
2.37934616E-02,-1.26465E+00
2.37934640E-02,-1.29395E+00
2.37934664E-02,-1.29395E+00
2.37934688E-02,-1.29395E+00
2.37934712E-02,-1.26465E+00
2.37934736E-02,-1.28418E+00
2.37934760E-02,-1.32324E+00
2.37934784E-02,-1.26465E+00
2.37934808E-02,-1.26465E+00
2.37934832E-02,-1.28418E+00
2.37934856E-02,-1.30371E+00
2.37934880E-02,-1.27441E+00
2.37934904E-02,-1.28418E+00
2.37934928E-02,-1.29395E+00
2.37934952E-02,-1.29395E+00
2.37934976E-02,-1.28418E+00
2.37935000E-02,-1.26465E+00
2.37935024E-02,-1.28418E+00
2.37935048E-02,-1.29395E+00
2.37935072E-02,-1.29395E+00
2.37935096E-02,-1.30371E+00
2.37935120E-02,-1.26465E+00
2.37935144E-02,-1.29395E+00
2.37935168E-02,-1.31348E+00
2.37935192E-02,-1.30371E+00
2.37935216E-02,-1.31348E+00
2.37935240E-02,-1.29395E+00
2.37935264E-02,-1.28418E+00
2.37935288E-02,-1.29395E+00
2.37935312E-02,-1.28418E+00
2.37935336E-02,-1.29395E+00
2.37935360E-02,-1.28418E+00
2.37935384E-02,-1.30371E+00
2.37935408E-02,-1.29395E+00
2.37935432E-02,-1.29395E+00
2.37935456E-02,-1.30371E+00
2.37935480E-02,-1.31348E+00
2.37935504E-02,-1.30371E+00
2.37935528E-02,-1.28418E+00
2.37935552E-02,-1.33301E+00
2.37935576E-02,-1.32324E+00
2.37935600E-02,-1.32324E+00
2.37935624E-02,-1.32324E+00
2.37935648E-02,-1.31348E+00
2.37935672E-02,-1.29395E+00
2.37935696E-02,-1.30371E+00
2.37935720E-02,-1.32324E+00
2.37935744E-02,-1.28418E+00
2.37935768E-02,-1.29395E+00
2.37935792E-02,-1.33301E+00
2.37935816E-02,-1.34277E+00
2.37935840E-02,-1.31348E+00
2.37935864E-02,-1.30371E+00
2.37935888E-02,-1.29395E+00
2.37935912E-02,-1.34277E+00
2.37935936E-02,-1.35254E+00
2.37935960E-02,-1.32324E+00
2.37935984E-02,-1.31348E+00
2.37936008E-02,-1.33301E+00
2.37936032E-02,-1.31348E+00
2.37936056E-02,-1.32324E+00
2.37936080E-02,-1.33301E+00
2.37936104E-02,-1.31348E+00
2.37936128E-02,-1.28418E+00
2.37936152E-02,-1.30371E+00
2.37936176E-02,-1.30371E+00
2.37936200E-02,-1.31348E+00
2.37936224E-02,-1.31348E+00
2.37936248E-02,-1.35254E+00
2.37936272E-02,-1.32324E+00
2.37936296E-02,-1.29395E+00
2.37936320E-02,-1.31348E+00
2.37936344E-02,-1.35254E+00
2.37936368E-02,-1.32324E+00
2.37936392E-02,-1.33301E+00
2.37936416E-02,-1.35254E+00
2.37936440E-02,-1.36230E+00
2.37936464E-02,-1.32324E+00
2.37936488E-02,-1.36230E+00
2.37936512E-02,-1.32324E+00
2.37936536E-02,-1.34277E+00
2.37936560E-02,-1.31348E+00
2.37936584E-02,-1.35254E+00
2.37936608E-02,-1.32324E+00
2.37936632E-02,-1.32324E+00
2.37936656E-02,-1.32324E+00
2.37936680E-02,-1.33301E+00
2.37936704E-02,-1.32324E+00
2.37936728E-02,-1.33301E+00
2.37936752E-02,-1.38184E+00
2.37936776E-02,-1.33301E+00
2.37936800E-02,-1.32324E+00
2.37936824E-02,-1.33301E+00
2.37936848E-02,-1.31348E+00
2.37936872E-02,-1.36230E+00
2.37936896E-02,-1.33301E+00
2.37936920E-02,-1.33301E+00
2.37936944E-02,-1.33301E+00
2.37936968E-02,-1.33301E+00
2.37936992E-02,-1.35254E+00
2.37937016E-02,-1.31348E+00
2.37937040E-02,-1.32324E+00
2.37937064E-02,-1.31348E+00
2.37937088E-02,-1.34277E+00
2.37937112E-02,-1.33301E+00
2.37937136E-02,-1.33301E+00
2.37937160E-02,-1.36230E+00
2.37937184E-02,-1.35254E+00
2.37937208E-02,-1.35254E+00
2.37937232E-02,-1.30371E+00
2.37937256E-02,-1.29395E+00
2.37937280E-02,-1.36230E+00
2.37937304E-02,-1.34277E+00
2.37937328E-02,-1.32324E+00
2.37937352E-02,-1.34277E+00
2.37937376E-02,-1.29395E+00
2.37937400E-02,-1.36230E+00
2.37937424E-02,-1.38184E+00
2.37937448E-02,-1.36230E+00
2.37937472E-02,-1.34277E+00
2.37937496E-02,-1.37207E+00
2.37937520E-02,-1.39160E+00
2.37937544E-02,-1.35254E+00
2.37937568E-02,-1.36230E+00
2.37937592E-02,-1.33301E+00
2.37937616E-02,-1.35254E+00
2.37937640E-02,-1.39160E+00
2.37937664E-02,-1.33301E+00
2.37937688E-02,-1.33301E+00
2.37937712E-02,-1.38184E+00
2.37937736E-02,-1.37207E+00
2.37937760E-02,-1.36230E+00
2.37937784E-02,-1.37207E+00
2.37937808E-02,-1.35254E+00
2.37937832E-02,-1.36230E+00
2.37937856E-02,-1.34277E+00
2.37937880E-02,-1.38184E+00
2.37937904E-02,-1.35254E+00
2.37937928E-02,-1.32324E+00
2.37937952E-02,-1.32324E+00
2.37937976E-02,-1.35254E+00
2.37938000E-02,-1.35254E+00
2.37938024E-02,-1.39160E+00
2.37938048E-02,-1.32324E+00
2.37938072E-02,-1.36230E+00
2.37938096E-02,-1.36230E+00
2.37938120E-02,-1.38184E+00
2.37938144E-02,-1.37207E+00
2.37938168E-02,-1.36230E+00
2.37938192E-02,-1.37207E+00
2.37938216E-02,-1.38184E+00
2.37938240E-02,-1.37207E+00
2.37938264E-02,-1.35254E+00
2.37938288E-02,-1.35254E+00
2.37938312E-02,-1.38184E+00
2.37938336E-02,-1.38184E+00
2.37938360E-02,-1.39160E+00
2.37938384E-02,-1.36230E+00
2.37938408E-02,-1.34277E+00
2.37938432E-02,-1.36230E+00
2.37938456E-02,-1.40137E+00
2.37938480E-02,-1.38184E+00
2.37938504E-02,-1.37207E+00
2.37938528E-02,-1.37207E+00
2.37938552E-02,-1.36230E+00
2.37938576E-02,-1.36230E+00
2.37938600E-02,-1.37207E+00
2.37938624E-02,-1.42090E+00
2.37938648E-02,-1.35254E+00
2.37938672E-02,-1.36230E+00
2.37938696E-02,-1.40137E+00
2.37938720E-02,-1.38184E+00
2.37938744E-02,-1.38184E+00
2.37938768E-02,-1.37207E+00
2.37938792E-02,-1.36230E+00
2.37938816E-02,-1.38184E+00
2.37938840E-02,-1.37207E+00
2.37938864E-02,-1.38184E+00
2.37938888E-02,-1.38184E+00
2.37938912E-02,-1.36230E+00
2.37938936E-02,-1.39160E+00
2.37938960E-02,-1.36230E+00
2.37938984E-02,-1.38184E+00
2.37939008E-02,-1.39160E+00
2.37939032E-02,-1.37207E+00
2.37939056E-02,-1.36230E+00
2.37939080E-02,-1.40137E+00
2.37939104E-02,-1.35254E+00
2.37939128E-02,-1.38184E+00
2.37939152E-02,-1.38184E+00
2.37939176E-02,-1.40137E+00
2.37939200E-02,-1.38184E+00
2.37939224E-02,-1.40137E+00
2.37939248E-02,-1.39160E+00
2.37939272E-02,-1.42090E+00
2.37939296E-02,-1.39160E+00
2.37939320E-02,-1.40137E+00
2.37939344E-02,-1.39160E+00
2.37939368E-02,-1.40137E+00
2.37939392E-02,-1.42090E+00
2.37939416E-02,-1.39160E+00
2.37939440E-02,-1.39160E+00
2.37939464E-02,-1.39160E+00
2.37939488E-02,-1.37207E+00
2.37939512E-02,-1.41113E+00
2.37939536E-02,-1.39160E+00
2.37939560E-02,-1.39160E+00
2.37939584E-02,-1.41113E+00
2.37939608E-02,-1.43066E+00
2.37939632E-02,-1.39160E+00
2.37939656E-02,-1.42090E+00
2.37939680E-02,-1.42090E+00
2.37939704E-02,-1.43066E+00
2.37939728E-02,-1.38184E+00
2.37939752E-02,-1.41113E+00
2.37939776E-02,-1.39160E+00
2.37939800E-02,-1.38184E+00
2.37939824E-02,-1.43066E+00
2.37939848E-02,-1.41113E+00
2.37939872E-02,-1.42090E+00
2.37939896E-02,-1.42090E+00
2.37939920E-02,-1.41113E+00
2.37939944E-02,-1.41113E+00
2.37939968E-02,-1.38184E+00
2.37939992E-02,-1.43066E+00
2.37940016E-02,-1.42090E+00
2.37940040E-02,-1.40137E+00
2.37940064E-02,-1.45996E+00
2.37940088E-02,-1.40137E+00
2.37940112E-02,-1.43066E+00
2.37940136E-02,-1.43066E+00
2.37940160E-02,-1.40137E+00
2.37940184E-02,-1.40137E+00
2.37940208E-02,-1.40137E+00
2.37940232E-02,-1.41113E+00
2.37940256E-02,-1.41113E+00
2.37940280E-02,-1.41113E+00
2.37940304E-02,-1.43066E+00
2.37940328E-02,-1.42090E+00
2.37940352E-02,-1.42090E+00
2.37940376E-02,-1.41113E+00
2.37940400E-02,-1.41113E+00
2.37940424E-02,-1.42090E+00
2.37940448E-02,-1.41113E+00
2.37940472E-02,-1.43066E+00
2.37940496E-02,-1.41113E+00
2.37940520E-02,-1.40137E+00
2.37940544E-02,-1.41113E+00
2.37940568E-02,-1.40137E+00
2.37940592E-02,-1.40137E+00
2.37940616E-02,-1.42090E+00
2.37940640E-02,-1.41113E+00
2.37940664E-02,-1.41113E+00
2.37940688E-02,-1.40137E+00
2.37940712E-02,-1.38184E+00
2.37940736E-02,-1.40137E+00
2.37940760E-02,-1.43066E+00
2.37940784E-02,-1.43066E+00
2.37940808E-02,-1.42090E+00
2.37940832E-02,-1.45020E+00
2.37940856E-02,-1.43066E+00
2.37940880E-02,-1.42090E+00
2.37940904E-02,-1.42090E+00
2.37940928E-02,-1.41113E+00
2.37940952E-02,-1.43066E+00
2.37940976E-02,-1.43066E+00
2.37941000E-02,-1.42090E+00
2.37941024E-02,-1.41113E+00
2.37941048E-02,-1.43066E+00
2.37941072E-02,-1.43066E+00
2.37941096E-02,-1.45020E+00
2.37941120E-02,-1.42090E+00
2.37941144E-02,-1.43066E+00
2.37941168E-02,-1.44043E+00
2.37941192E-02,-1.41113E+00
2.37941216E-02,-1.41113E+00
2.37941240E-02,-1.42090E+00
2.37941264E-02,-1.42090E+00
2.37941288E-02,-1.44043E+00
2.37941312E-02,-1.46973E+00
2.37941336E-02,-1.42090E+00
2.37941360E-02,-1.43066E+00
2.37941384E-02,-1.41113E+00
2.37941408E-02,-1.46973E+00
2.37941432E-02,-1.44043E+00
2.37941456E-02,-1.43066E+00
2.37941480E-02,-1.41113E+00
2.37941504E-02,-1.45996E+00
2.37941528E-02,-1.45996E+00
2.37941552E-02,-1.43066E+00
2.37941576E-02,-1.43066E+00
2.37941600E-02,-1.44043E+00
2.37941624E-02,-1.42090E+00
2.37941648E-02,-1.43066E+00
2.37941672E-02,-1.44043E+00
2.37941696E-02,-1.41113E+00
2.37941720E-02,-1.43066E+00
2.37941744E-02,-1.43066E+00
2.37941768E-02,-1.45020E+00
2.37941792E-02,-1.44043E+00
2.37941816E-02,-1.46973E+00
2.37941840E-02,-1.43066E+00
2.37941864E-02,-1.43066E+00
2.37941888E-02,-1.45996E+00
2.37941912E-02,-1.44043E+00
2.37941936E-02,-1.48926E+00
2.37941960E-02,-1.41113E+00
2.37941984E-02,-1.45996E+00
2.37942008E-02,-1.45996E+00
2.37942032E-02,-1.43066E+00
2.37942056E-02,-1.44043E+00
2.37942080E-02,-1.45996E+00
2.37942104E-02,-1.46973E+00
2.37942128E-02,-1.45996E+00
2.37942152E-02,-1.42090E+00
2.37942176E-02,-1.45996E+00
2.37942200E-02,-1.44043E+00
2.37942224E-02,-1.44043E+00
2.37942248E-02,-1.45020E+00
2.37942272E-02,-1.45996E+00
2.37942296E-02,-1.44043E+00
2.37942320E-02,-1.43066E+00
2.37942344E-02,-1.43066E+00
2.37942368E-02,-1.44043E+00
2.37942392E-02,-1.44043E+00
2.37942416E-02,-1.45020E+00
2.37942440E-02,-1.44043E+00
2.37942464E-02,-1.44043E+00
2.37942488E-02,-1.45020E+00
2.37942512E-02,-1.46973E+00
2.37942536E-02,-1.46973E+00
2.37942560E-02,-1.45996E+00
2.37942584E-02,-1.46973E+00
2.37942608E-02,-1.45996E+00
2.37942632E-02,-1.46973E+00
2.37942656E-02,-1.43066E+00
2.37942680E-02,-1.45020E+00
2.37942704E-02,-1.46973E+00
2.37942728E-02,-1.45020E+00
2.37942752E-02,-1.45996E+00
2.37942776E-02,-1.44043E+00
2.37942800E-02,-1.45996E+00
2.37942824E-02,-1.49902E+00
2.37942848E-02,-1.43066E+00
2.37942872E-02,-1.46973E+00
2.37942896E-02,-1.45996E+00
2.37942920E-02,-1.45996E+00
2.37942944E-02,-1.48926E+00
2.37942968E-02,-1.46973E+00
2.37942992E-02,-1.45996E+00
2.37943016E-02,-1.45996E+00
2.37943040E-02,-1.45020E+00
2.37943064E-02,-1.46973E+00
2.37943088E-02,-1.45996E+00
2.37943112E-02,-1.49902E+00
2.37943136E-02,-1.46973E+00
2.37943160E-02,-1.46973E+00
2.37943184E-02,-1.44043E+00
2.37943208E-02,-1.48926E+00
2.37943232E-02,-1.47949E+00
2.37943256E-02,-1.45996E+00
2.37943280E-02,-1.48926E+00
2.37943304E-02,-1.52832E+00
2.37943328E-02,-1.46973E+00
2.37943352E-02,-1.45996E+00
2.37943376E-02,-1.50879E+00
2.37943400E-02,-1.46973E+00
2.37943424E-02,-1.47949E+00
2.37943448E-02,-1.45996E+00
2.37943472E-02,-1.45996E+00
2.37943496E-02,-1.47949E+00
2.37943520E-02,-1.48926E+00
2.37943544E-02,-1.45020E+00
2.37943568E-02,-1.44043E+00
2.37943592E-02,-1.47949E+00
2.37943616E-02,-1.46973E+00
2.37943640E-02,-1.45996E+00
2.37943664E-02,-1.48926E+00
2.37943688E-02,-1.50879E+00
2.37943712E-02,-1.50879E+00
2.37943736E-02,-1.44043E+00
2.37943760E-02,-1.45996E+00
2.37943784E-02,-1.46973E+00
2.37943808E-02,-1.45020E+00
2.37943832E-02,-1.49902E+00
2.37943856E-02,-1.49902E+00
2.37943880E-02,-1.47949E+00
2.37943904E-02,-1.47949E+00
2.37943928E-02,-1.46973E+00
2.37943952E-02,-1.46973E+00
2.37943976E-02,-1.47949E+00
2.37944000E-02,-1.49902E+00
2.37944024E-02,-1.49902E+00
2.37944048E-02,-1.47949E+00
2.37944072E-02,-1.51855E+00
2.37944096E-02,-1.50879E+00
2.37944120E-02,-1.46973E+00
2.37944144E-02,-1.46973E+00
2.37944168E-02,-1.47949E+00
2.37944192E-02,-1.48926E+00
2.37944216E-02,-1.48926E+00
2.37944240E-02,-1.50879E+00
2.37944264E-02,-1.47949E+00
2.37944288E-02,-1.46973E+00
2.37944312E-02,-1.51855E+00
2.37944336E-02,-1.48926E+00
2.37944360E-02,-1.48926E+00
2.37944384E-02,-1.47949E+00
2.37944408E-02,-1.50879E+00
2.37944432E-02,-1.48926E+00
2.37944456E-02,-1.49902E+00
2.37944480E-02,-1.52832E+00
2.37944504E-02,-1.49902E+00
2.37944528E-02,-1.45996E+00
2.37944552E-02,-1.47949E+00
2.37944576E-02,-1.47949E+00
2.37944600E-02,-1.51855E+00
2.37944624E-02,-1.47949E+00
2.37944648E-02,-1.47949E+00
2.37944672E-02,-1.47949E+00
2.37944696E-02,-1.49902E+00
2.37944720E-02,-1.47949E+00
2.37944744E-02,-1.46973E+00
2.37944768E-02,-1.47949E+00
2.37944792E-02,-1.50879E+00
2.37944816E-02,-1.47949E+00
2.37944840E-02,-1.51855E+00
2.37944864E-02,-1.50879E+00
2.37944888E-02,-1.53809E+00
2.37944912E-02,-1.49902E+00
2.37944936E-02,-1.49902E+00
2.37944960E-02,-1.49902E+00
2.37944984E-02,-1.51855E+00
2.37945008E-02,-1.48926E+00
2.37945032E-02,-1.50879E+00
2.37945056E-02,-1.47949E+00
2.37945080E-02,-1.48926E+00
2.37945104E-02,-1.46973E+00
2.37945128E-02,-1.50879E+00
2.37945152E-02,-1.51855E+00
2.37945176E-02,-1.53809E+00
2.37945200E-02,-1.50879E+00
2.37945224E-02,-1.50879E+00
2.37945248E-02,-1.50879E+00
2.37945272E-02,-1.49902E+00
2.37945296E-02,-1.50879E+00
2.37945320E-02,-1.52832E+00
2.37945344E-02,-1.50879E+00
2.37945368E-02,-1.51855E+00
2.37945392E-02,-1.50879E+00
2.37945416E-02,-1.52832E+00
2.37945440E-02,-1.53809E+00
2.37945464E-02,-1.53809E+00
2.37945488E-02,-1.49902E+00
2.37945512E-02,-1.51855E+00
2.37945536E-02,-1.50879E+00
2.37945560E-02,-1.51855E+00
2.37945584E-02,-1.49902E+00
2.37945608E-02,-1.53809E+00
2.37945632E-02,-1.52832E+00
2.37945656E-02,-1.49902E+00
2.37945680E-02,-1.49902E+00
2.37945704E-02,-1.50879E+00
2.37945728E-02,-1.50879E+00
2.37945752E-02,-1.54785E+00
2.37945776E-02,-1.53809E+00
2.37945800E-02,-1.54785E+00
2.37945824E-02,-1.53809E+00
2.37945848E-02,-1.49902E+00
2.37945872E-02,-1.50879E+00
2.37945896E-02,-1.52832E+00
2.37945920E-02,-1.51855E+00
2.37945944E-02,-1.51855E+00
2.37945968E-02,-1.50879E+00
2.37945992E-02,-1.50879E+00
2.37946016E-02,-1.48926E+00
2.37946040E-02,-1.52832E+00
2.37946064E-02,-1.49902E+00
2.37946088E-02,-1.52832E+00
2.37946112E-02,-1.46973E+00
2.37946136E-02,-1.53809E+00
2.37946160E-02,-1.48926E+00
2.37946184E-02,-1.53809E+00
2.37946208E-02,-1.50879E+00
2.37946232E-02,-1.53809E+00
2.37946256E-02,-1.49902E+00
2.37946280E-02,-1.53809E+00
2.37946304E-02,-1.53809E+00
2.37946328E-02,-1.53809E+00
2.37946352E-02,-1.53809E+00
2.37946376E-02,-1.51855E+00
2.37946400E-02,-1.52832E+00
2.37946424E-02,-1.52832E+00
2.37946448E-02,-1.49902E+00
2.37946472E-02,-1.51855E+00
2.37946496E-02,-1.50879E+00
2.37946520E-02,-1.54785E+00
2.37946544E-02,-1.50879E+00
2.37946568E-02,-1.52832E+00
2.37946592E-02,-1.55762E+00
2.37946616E-02,-1.58691E+00
2.37946640E-02,-1.50879E+00
2.37946664E-02,-1.50879E+00
2.37946688E-02,-1.50879E+00
2.37946712E-02,-1.51855E+00
2.37946736E-02,-1.53809E+00
2.37946760E-02,-1.53809E+00
2.37946784E-02,-1.51855E+00
2.37946808E-02,-1.51855E+00
2.37946832E-02,-1.49902E+00
2.37946856E-02,-1.56738E+00
2.37946880E-02,-1.52832E+00
2.37946904E-02,-1.53809E+00
2.37946928E-02,-1.50879E+00
2.37946952E-02,-1.52832E+00
2.37946976E-02,-1.50879E+00
2.37947000E-02,-1.54785E+00
2.37947024E-02,-1.54785E+00
2.37947048E-02,-1.52832E+00
2.37947072E-02,-1.57715E+00
2.37947096E-02,-1.55762E+00
2.37947120E-02,-1.57715E+00
2.37947144E-02,-1.53809E+00
2.37947168E-02,-1.51855E+00
2.37947192E-02,-1.54785E+00
2.37947216E-02,-1.53809E+00
2.37947240E-02,-1.52832E+00
2.37947264E-02,-1.51855E+00
2.37947288E-02,-1.52832E+00
2.37947312E-02,-1.57715E+00
2.37947336E-02,-1.55762E+00
2.37947360E-02,-1.56738E+00
2.37947384E-02,-1.57715E+00
2.37947408E-02,-1.51855E+00
2.37947432E-02,-1.52832E+00
2.37947456E-02,-1.56738E+00
2.37947480E-02,-1.52832E+00
2.37947504E-02,-1.57715E+00
2.37947528E-02,-1.56738E+00
2.37947552E-02,-1.51855E+00
2.37947576E-02,-1.55762E+00
