EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
7.30182,0,0,0
3.58656,0,0,0
60,0,0,0
8.16995,0,0,0
7.06725,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.402,0,0,0
1.70147,0,0,0
60,0,0,0
11.0957,0,0,0
60,0,0,0
60,0,0,0
11.1218,0,0,0
60,0,0,0
60,0,0,0
10.7619,0,0,0
60,0,0,0
60,0,0,0
2.7718,0,0,0
60,0,0,0
0.283888,0,0,0
5.82625,0,0,0
4.00217,0,0,0
1.65074,0,0,0
60,0,0,0
5.29677,0,0,0
5.48403,0,0,0
60,0,0,0
3.54241,0,0,0
6.43284,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.17706,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.74082,0,0,0
60,0,0,0
60,0,0,0
11.188,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.05164,0,0,0
60,0,0,0
2.49445,0,0,0
60,0,0,0
1.98075,0,0,0
60,0,0,0
60,0,0,0
3.57304,0,0,0
10.0634,0,0,0
60,0,0,0
4.24556,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.9488,0,0,0
60,0,0,0
9.30912,0,0,0
60,0,0,0
5.27535,0,0,0
60,0,0,0
60,0,0,0
6.6377,0,0,0
5.12478,0,0,0
10.8623,0,0,0
60,0,0,0
60,0,0,0
8.26187,0,0,0
60,0,0,0
60,0,0,0
10.0598,0,0,0
60,0,0,0
5.71063,0,0,0
3.17267,0,0,0
60,0,0,0
60,0,0,0
5.16296,0,0,0
3.20834,0,0,0
5.96207,0,0,0
3.21782,0,0,0
9.23072,0,0,0
5.4735,0,0,0
3.71582,0,0,0
27.4369,0,0,0
1.49825,0,0,0
2.30656,0,0,0
60,0,0,0
10.1939,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.28937,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.78079,0,0,0
1.943,0,0,0
9.6185,0,0,0
0.803807,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.70812,0,0,0
4.82359,0,0,0
3.87864,0,0,0
60,0,0,0
7.73283,0,0,0
2.01853,0,0,0
6.70882,0,0,0
60,0,0,0
10.8031,0,0,0
60,0,0,0
4.03005,0,0,0
5.83107,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.359225,0,0,0
0.17349,0,0,0
60,0,0,0
60,0,0,0
2.24337,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.40296,0,0,0
60,0,0,0
60,0,0,0
10.4719,0,0,0
2.60818,0,0,0
60,0,0,0
60,0,0,0
4.22917,0,0,0
60,0,0,0
1.70746,0,0,0
60,0,0,0
60,0,0,0
8.33172,0,0,0
3.28061,0,0,0
6.37564,0,0,0
60,0,0,0
0.259435,0,0,0
60,0,0,0
6.23754,0,0,0
60,0,0,0
1.07283,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.4557,0,0,0
9.93338,0,0,0
3.09822,0,0,0
60,0,0,0
2.83004,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3532,0,0,0
60,0,0,0
4.74063,0,0,0
60,0,0,0
11.2048,0,0,0
60,0,0,0
7.31081,0,0,0
10.37,0,0,0
60,0,0,0
60,0,0,0
0.470222,0,0,0
10.0528,0,0,0
60,0,0,0
4.20137,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.27644,0,0,0
1.06556,0,0,0
60,0,0,0
9.21973,0,0,0
60,0,0,0
3.53637,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.24583,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0965,0,0,0
60,0,0,0
60,0,0,0
1.22341,0,0,0
60,0,0,0
3.79609,0,0,0
4.76981,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.01907,0,0,0
1.94235,0,0,0
60,0,0,0
0.924332,0,0,0
60,0,0,0
6.97945,0,0,0
60,0,0,0
1.2993,0,0,0
60,0,0,0
0.433006,0,0,0
60,0,0,0
60,0,0,0
6.91537,0,0,0
4.15573,0,0,0
60,0,0,0
60,0,0,0
27.241,0,0,0
10.6728,0,0,0
60,0,0,0
4.75249,0,0,0
60,0,0,0
60,0,0,0
10.8227,0,0,0
4.26295,0,0,0
60,0,0,0
6.08797,0,0,0
20.5864,0,0,0
60,0,0,0
1.32577,0,0,0
60,0,0,0
7.86828,0,0,0
60,0,0,0
60,0,0,0
3.0782,0,0,0
60,0,0,0
9.85538,0,0,0
7.53778,0,0,0
4.09358,0,0,0
5.91744,0,0,0
10.6118,0,0,0
60,0,0,0
60,0,0,0
6.07559,0,0,0
6.11473,0,0,0
11.0518,0,0,0
2.44729,0,0,0
4.76519,0,0,0
60,0,0,0
10.0516,0,0,0
60,0,0,0
0.237136,0,0,0
60,0,0,0
4.38686,0,0,0
1.6596,0,0,0
1.70562,0,0,0
60,0,0,0
7.75659,0,0,0
8.74826,0,0,0
60,0,0,0
2.82015,0,0,0
60,0,0,0
0.831731,0,0,0
60,0,0,0
0.777383,0,0,0
60,0,0,0
10.3991,0,0,0
0.517254,0,0,0
6.55725,0,0,0
7.18436,0,0,0
10.1012,0,0,0
60,0,0,0
60,0,0,0
1.10512,0,0,0
11.3071,0,0,0
60,0,0,0
11.2544,0,0,0
3.94382,0,0,0
60,0,0,0
60,0,0,0
7.96413,0,0,0
9.90356,0,0,0
60,0,0,0
1.32772,0,0,0
60,0,0,0
9.79712,0,0,0
60,0,0,0
60,0,0,0
2.51887,0,0,0
60,0,0,0
5.44846,0,0,0
0.892945,0,0,0
60,0,0,0
60,0,0,0
4.31053,0,0,0
2.43354,0,0,0
60,0,0,0
60,0,0,0
9.47163,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.36293,0,0,0
2.52948,0,0,0
7.12433,0,0,0
4.76318,0,0,0
60,0,0,0
5.22519,0,0,0
60,0,0,0
60,0,0,0
10.3408,0,0,0
2.96109,0,0,0
10.7443,0,0,0
11.2834,0,0,0
60,0,0,0
11.2828,0,0,0
11.3232,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.599105,0,0,0
60,0,0,0
60,0,0,0
4.79985,0,0,0
60,0,0,0
8.0639,0,0,0
4.57592,0,0,0
60,0,0,0
60,0,0,0
8.41731,0,0,0
4.77562,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.81318,0,0,0
7.24019,0,0,0
0.75807,0,0,0
60,0,0,0
4.02824,0,0,0
60,0,0,0
60,0,0,0
10.2477,0,0,0
7.71384,0,0,0
3.31968,0,0,0
0.746539,0,0,0
60,0,0,0
0.327157,0,0,0
9.82366,0,0,0
0.163155,0,0,0
6.72344,0,0,0
9.58569,0,0,0
3.66524,0,0,0
60,0,0,0
60,0,0,0
2.71715,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.12525,0,0,0
10.4399,0,0,0
60,0,0,0
11.228,0,0,0
9.34341,0,0,0
10.4109,0,0,0
8.65596,0,0,0
0.659434,0,0,0
60,0,0,0
9.25673,0,0,0
5.12856,0,0,0
4.26022,0,0,0
9.87958,0,0,0
60,0,0,0
5.23793,0,0,0
60,0,0,0
0.747787,0,0,0
10.8115,0,0,0
2.561,0,0,0
7.91927,0,0,0
60,0,0,0
60,0,0,0
0.849099,0,0,0
60,0,0,0
8.14823,0,0,0
9.418,0,0,0
60,0,0,0
10.6298,0,0,0
0.522598,0,0,0
8.2068,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.85275,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.16773,0,0,0
10.4342,0,0,0
1.4186,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9453,0,0,0
7.50809,0,0,0
2.56138,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.51849,0,0,0
60,0,0,0
7.80287,0,0,0
60,0,0,0
8.66781,0,0,0
9.58201,0,0,0
10.1436,0,0,0
4.19872,0,0,0
0.489327,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.79495,0,0,0
10.4936,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.9152,0,0,0
11.1426,0,0,0
60,0,0,0
10.2405,0,0,0
7.00468,0,0,0
9.01719,0,0,0
60,0,0,0
60,0,0,0
0.641744,0,0,0
60,0,0,0
7.05205,0,0,0
60,0,0,0
60,0,0,0
1.69884,0,0,0
60,0,0,0
60,0,0,0
15.2112,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.72703,0,0,0
2.48804,0,0,0
3.84586,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.70331,0,0,0
60,0,0,0
60,0,0,0
2.8599,0,0,0
60,0,0,0
0.98513,0,0,0
10.7053,0,0,0
11.3336,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6492,0,0,0
60,0,0,0
7.24593,0,0,0
60,0,0,0
0.522295,0,0,0
60,0,0,0
2.70711,0,0,0
60,0,0,0
7.00589,0,0,0
60,0,0,0
7.71351,0,0,0
7.3626,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.52124,0,0,0
4.82749,0,0,0
9.8719,0,0,0
3.47861,0,0,0
11.1647,0,0,0
60,0,0,0
60,0,0,0
4.21363,0,0,0
60,0,0,0
1.8868,0,0,0
3.39295,0,0,0
9.75688,0,0,0
10.1269,0,0,0
1.9652,0,0,0
60,0,0,0
1.13541,0,0,0
60,0,0,0
10.2152,0,0,0
11.0852,0,0,0
11.3322,0,0,0
60,0,0,0
60,0,0,0
2.17031,0,0,0
7.11208,0,0,0
60,0,0,0
60,0,0,0
1.09932,0,0,0
10.2075,0,0,0
60,0,0,0
60,0,0,0
2.32917,0,0,0
9.90316,0,0,0
1.36901,0,0,0
60,0,0,0
5.83914,0,0,0
3.27491,0,0,0
60,0,0,0
3.83006,0,0,0
4.94093,0,0,0
1.87899,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.56924,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.473714,0,0,0
9.14081,0,0,0
10.817,0,0,0
60,0,0,0
2.41101,0,0,0
60,0,0,0
60,0,0,0
4.0257,0,0,0
60,0,0,0
1.92849,0,0,0
60,0,0,0
4.22327,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.0746,0,0,0
10.135,0,0,0
60,0,0,0
3.63639,0,0,0
8.14047,0,0,0
9.95533,0,0,0
0.885945,0,0,0
60,0,0,0
0.873489,0,0,0
11.2163,0,0,0
9.73297,0,0,0
8.2351,0,0,0
60,0,0,0
60,0,0,0
25.8521,0,0,0
8.20185,0,0,0
0.817173,0,0,0
11.1943,0,0,0
7.33509,0,0,0
9.50618,0,0,0
8.93858,0,0,0
60,0,0,0
1.55455,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.643001,0,0,0
0.338658,0,0,0
60,0,0,0
0.630985,0,0,0
60,0,0,0
3.31833,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.93918,0,0,0
10.8704,0,0,0
60,0,0,0
3.1862,0,0,0
9.35907,0,0,0
7.07043,0,0,0
3.18621,0,0,0
5.21913,0,0,0
1.45743,0,0,0
60,0,0,0
10.7824,0,0,0
3.30817,0,0,0
60,0,0,0
7.56068,0,0,0
8.58484,0,0,0
3.54313,0,0,0
60,0,0,0
7.58309,0,0,0
60,0,0,0
60,0,0,0
10.6048,0,0,0
10.6506,0,0,0
2.27298,0,0,0
5.41965,0,0,0
8.2525,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.54725,0,0,0
60,0,0,0
6.02639,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8523,0,0,0
0.772508,0,0,0
60,0,0,0
60,0,0,0
4.49645,0,0,0
1.06241,0,0,0
60,0,0,0
60,0,0,0
9.80358,0,0,0
9.77348,0,0,0
11.1521,0,0,0
6.89368,0,0,0
60,0,0,0
3.98521,0,0,0
1.04139,0,0,0
0.245511,0,0,0
60,0,0,0
60,0,0,0
10.6953,0,0,0
1.87587,0,0,0
60,0,0,0
60,0,0,0
0.945342,0,0,0
1.42834,0,0,0
60,0,0,0
2.36631,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1097,0,0,0
2.76983,0,0,0
6.7716,0,0,0
60,0,0,0
60,0,0,0
6.84095,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.4645,0,0,0
8.99729,0,0,0
10.4701,0,0,0
1.37577,0,0,0
8.58521,0,0,0
60,0,0,0
0.296903,0,0,0
60,0,0,0
6.92666,0,0,0
1.76732,0,0,0
6.05171,0,0,0
13.1989,0,0,0
1.89778,0,0,0
60,0,0,0
3.38708,0,0,0
8.3806,0,0,0
60,0,0,0
1.91404,0,0,0
10.2205,0,0,0
6.63381,0,0,0
60,0,0,0
5.60259,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.29967,0,0,0
60,0,0,0
7.59262,0,0,0
60,0,0,0
60,0,0,0
2.04321,0,0,0
3.9223,0,0,0
60,0,0,0
0.141019,0,0,0
3.05195,0,0,0
11.3325,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.623141,0,0,0
9.95786,0,0,0
60,0,0,0
3.26015,0,0,0
9.22947,0,0,0
1.05543,0,0,0
9.49819,0,0,0
2.91849,0,0,0
60,0,0,0
10.6382,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9313,0,0,0
11.0333,0,0,0
60,0,0,0
5.80026,0,0,0
9.3847,0,0,0
60,0,0,0
60,0,0,0
2.44022,0,0,0
1.92631,0,0,0
60,0,0,0
9.51041,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.1763,0,0,0
9.97511,0,0,0
60,0,0,0
60,0,0,0
0.653097,0,0,0
0.170834,0,0,0
9.79306,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.45133,0,0,0
7.83243,0,0,0
3.45853,0,0,0
2.13333,0,0,0
9.56318,0,0,0
0.750201,0,0,0
1.80413,0,0,0
4.39691,0,0,0
3.01162,0,0,0
7.49893,0,0,0
60,0,0,0
2.66954,0,0,0
60,0,0,0
0.652954,0,0,0
60,0,0,0
60,0,0,0
3.30926,0,0,0
8.01969,0,0,0
6.25173,0,0,0
7.04684,0,0,0
60,0,0,0
60,0,0,0
4.58836,0,0,0
1.64583,0,0,0
60,0,0,0
60,0,0,0
10.749,0,0,0
2.95239,0,0,0
0.513696,0,0,0
9.98278,0,0,0
2.21212,0,0,0
2.06215,0,0,0
60,0,0,0
60,0,0,0
9.48966,0,0,0
60,0,0,0
2.13075,0,0,0
2.54657,0,0,0
1.4317,0,0,0
10.9783,0,0,0
0.437007,0,0,0
60,0,0,0
10.4981,0,0,0
1.30186,0,0,0
0.450539,0,0,0
60,0,0,0
3.43663,0,0,0
10.5771,0,0,0
0.259215,0,0,0
60,0,0,0
0.212923,0,0,0
60,0,0,0
7.50114,0,0,0
60,0,0,0
8.05391,0,0,0
2.36385,0,0,0
1.00215,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.771732,0,0,0
7.84146,0,0,0
60,0,0,0
2.66931,0,0,0
60,0,0,0
24.3396,0,0,0
8.63319,0,0,0
60,0,0,0
6.25286,0,0,0
1.59968,0,0,0
60,0,0,0
60,0,0,0
5.42105,0,0,0
2.55179,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.95744,0,0,0
3.20931,0,0,0
4.55949,0,0,0
60,0,0,0
10.5514,0,0,0
9.32822,0,0,0
3.41631,0,0,0
8.16761,0,0,0
60,0,0,0
60,0,0,0
2.7555,0,0,0
60,0,0,0
11.404,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.42015,0,0,0
1.22953,0,0,0
60,0,0,0
10.0401,0,0,0
1.59462,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0154,0,0,0
7.70956,0,0,0
1.97509,0,0,0
60,0,0,0
7.13533,0,0,0
60,0,0,0
4.29911,0,0,0
11.1755,0,0,0
0.852731,0,0,0
60,0,0,0
60,0,0,0
2.25494,0,0,0
0.124406,0,0,0
1.17287,0,0,0
6.06638,0,0,0
10.1182,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.14615,0,0,0
3.12668,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.65943,0,0,0
60,0,0,0
1.68452,0,0,0
11.2962,0,0,0
60,0,0,0
2.32462,0,0,0
9.81098,0,0,0
60,0,0,0
37.6074,0,0,0
10.9688,0,0,0
9.2083,0,0,0
60,0,0,0
60,0,0,0
10.403,0,0,0
60,0,0,0
0.495648,0,0,0
10.5137,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.35505,0,0,0
60,0,0,0
1.03944,0,0,0
1.39759,0,0,0
6.60512,0,0,0
60,0,0,0
0.876076,0,0,0
9.66421,0,0,0
10.6677,0,0,0
5.14643,0,0,0
7.07737,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.75587,0,0,0
7.81876,0,0,0
1.59848,0,0,0
60,0,0,0
4.59883,0,0,0
5.19716,0,0,0
5.79656,0,0,0
8.07051,0,0,0
0.44805,0,0,0
60,0,0,0
1.33826,0,0,0
3.32358,0,0,0
24.3641,0,0,0
1.3767,0,0,0
60,0,0,0
8.49238,0,0,0
6.30561,0,0,0
60,0,0,0
1.83942,0,0,0
60,0,0,0
0.343822,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.55906,0,0,0
4.2503,0,0,0
6.75535,0,0,0
60,0,0,0
2.8131,0,0,0
3.03016,0,0,0
6.5861,0,0,0
0.549035,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.34462,0,0,0
1.60448,0,0,0
8.76252,0,0,0
11.3541,0,0,0
0.455649,0,0,0
9.07114,0,0,0
60,0,0,0
10.9725,0,0,0
11.0279,0,0,0
10.7204,0,0,0
9.32065,0,0,0
60,0,0,0
7.23943,0,0,0
2.43733,0,0,0
60,0,0,0
60,0,0,0
10.4345,0,0,0
7.08082,0,0,0
9.08512,0,0,0
1.93155,0,0,0
4.7542,0,0,0
9.48495,0,0,0
60,0,0,0
9.42567,0,0,0
60,0,0,0
1.28433,0,0,0
60,0,0,0
0.67812,0,0,0
60,0,0,0
60,0,0,0
0.616863,0,0,0
7.91322,0,0,0
60,0,0,0
60,0,0,0
3.16355,0,0,0
1.15703,0,0,0
60,0,0,0
9.54392,0,0,0
1.73338,0,0,0
6.68332,0,0,0
60,0,0,0
5.01318,0,0,0
60,0,0,0
60,0,0,0
9.70802,0,0,0
9.69782,0,0,0
10.9239,0,0,0
60,0,0,0
5.00235,0,0,0
8.11601,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
13.4017,0,0,0
60,0,0,0
6.99834,0,0,0
4.91139,0,0,0
60,0,0,0
17.821,0,0,0
9.61954,0,0,0
60,0,0,0
8.35549,0,0,0
7.3889,0,0,0
60,0,0,0
3.81836,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.42332,0,0,0
11.0552,0,0,0
60,0,0,0
60,0,0,0
0.911521,0,0,0
4.6842,0,0,0
8.34743,0,0,0
1.32694,0,0,0
60,0,0,0
2.60214,0,0,0
2.81782,0,0,0
9.66751,0,0,0
4.37706,0,0,0
60,0,0,0
2.28859,0,0,0
3.35492,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.694328,0,0,0
0.200362,0,0,0
10.1546,0,0,0
60,0,0,0
9.7462,0,0,0
60,0,0,0
6.74533,0,0,0
1.32619,0,0,0
1.00396,0,0,0
7.95124,0,0,0
0.422196,0,0,0
2.33658,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.84755,0,0,0
24.351,0,0,0
11.0456,0,0,0
4.04586,0,0,0
60,0,0,0
10.4114,0,0,0
60,0,0,0
60,0,0,0
58.178,0,0,0
0.423195,0,0,0
60,0,0,0
3.30945,0,0,0
8.9962,0,0,0
1.8446,0,0,0
10.4569,0,0,0
60,0,0,0
0.161219,0,0,0
10.4052,0,0,0
9.43096,0,0,0
9.75804,0,0,0
7.43251,0,0,0
3.45862,0,0,0
60,0,0,0
3.99087,0,0,0
60,0,0,0
0.838575,0,0,0
5.72679,0,0,0
5.1804,0,0,0
60,0,0,0
4.76318,0,0,0
9.51041,0,0,0
60,0,0,0
10.6873,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
17.5376,0,0,0
3.6665,0,0,0
60,0,0,0
4.70929,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.11275,0,0,0
60,0,0,0
7.51897,0,0,0
60,0,0,0
4.70867,0,0,0
4.55141,0,0,0
1.40524,0,0,0
60,0,0,0
2.41325,0,0,0
60,0,0,0
2.32619,0,0,0
60,0,0,0
5.68325,0,0,0
4.05572,0,0,0
3.43034,0,0,0
60,0,0,0
60,0,0,0
1.162,0,0,0
10.6851,0,0,0
9.21353,0,0,0
60,0,0,0
3.63828,0,0,0
9.01767,0,0,0
60,0,0,0
3.60128,0,0,0
7.48088,0,0,0
4.38367,0,0,0
9.96101,0,0,0
11.267,0,0,0
4.2582,0,0,0
60,0,0,0
2.60461,0,0,0
2.32509,0,0,0
0.240489,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.125074,0,0,0
6.52589,0,0,0
60,0,0,0
60,0,0,0
1.2769,0,0,0
60,0,0,0
60,0,0,0
10.3814,0,0,0
6.74666,0,0,0
12.4827,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.3373,0,0,0
11.103,0,0,0
10.4692,0,0,0
60,0,0,0
60,0,0,0
10.3067,0,0,0
3.54598,0,0,0
8.25704,0,0,0
2.66345,0,0,0
5.82735,0,0,0
3.05995,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.84678,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.84847,0,0,0
7.59534,0,0,0
8.19596,0,0,0
60,0,0,0
9.3191,0,0,0
2.20687,0,0,0
60,0,0,0
1.57076,0,0,0
60,0,0,0
8.28584,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
17.0184,0,0,0
60,0,0,0
0.458361,0,0,0
3.40713,0,0,0
5.29941,0,0,0
5.62686,0,0,0
10.2948,0,0,0
10.7964,0,0,0
60,0,0,0
60,0,0,0
1.8128,0,0,0
6.37535,0,0,0
1.61008,0,0,0
60,0,0,0
7.7144,0,0,0
60,0,0,0
2.84426,0,0,0
60,0,0,0
5.6373,0,0,0
8.31064,0,0,0
60,0,0,0
3.1116,0,0,0
60,0,0,0
60,0,0,0
5.54609,0,0,0
60,0,0,0
11.0131,0,0,0
1.65454,0,0,0
1.71842,0,0,0
60,0,0,0
5.63569,0,0,0
2.04436,0,0,0
60,0,0,0
0.566242,0,0,0
0.546886,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.00778,0,0,0
2.12361,0,0,0
3.45803,0,0,0
60,0,0,0
0.800344,0,0,0
60,0,0,0
2.98595,0,0,0
9.74791,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.0493,0,0,0
4.67835,0,0,0
60,0,0,0
10.5133,0,0,0
60,0,0,0
60,0,0,0
2.4486,0,0,0
10.2972,0,0,0
0.395507,0,0,0
60,0,0,0
1.9342,0,0,0
9.51058,0,0,0
60,0,0,0
60,0,0,0
2.84207,0,0,0
11.2617,0,0,0
1.98349,0,0,0
10.7887,0,0,0
8.15861,0,0,0
5.80942,0,0,0
2.39864,0,0,0
2.23224,0,0,0
60,0,0,0
13.5187,0,0,0
60,0,0,0
48.1152,0,0,0
60,0,0,0
1.4494,0,0,0
60,0,0,0
60,0,0,0
8.18377,0,0,0
5.89212,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.54816,0,0,0
60,0,0,0
11.2264,0,0,0
8.79298,0,0,0
11.1701,0,0,0
60,0,0,0
60,0,0,0
11.342,0,0,0
3.53608,0,0,0
60,0,0,0
5.25509,0,0,0
3.90897,0,0,0
60,0,0,0
0.706416,0,0,0
60,0,0,0
6.31915,0,0,0
60,0,0,0
10.4801,0,0,0
60,0,0,0
9.84873,0,0,0
10.1199,0,0,0
2.05734,0,0,0
6.50044,0,0,0
60,0,0,0
1.86693,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.2386,0,0,0
60,0,0,0
60,0,0,0
5.38029,0,0,0
9.68326,0,0,0
10.3896,0,0,0
60,0,0,0
0.437429,0,0,0
8.18299,0,0,0
1.64217,0,0,0
5.39655,0,0,0
11.056,0,0,0
8.32343,0,0,0
60,0,0,0
0.483761,0,0,0
9.74046,0,0,0
60,0,0,0
4.24325,0,0,0
60,0,0,0
4.1935,0,0,0
60,0,0,0
4.8249,0,0,0
60,0,0,0
3.52061,0,0,0
1.06148,0,0,0
8.93919,0,0,0
8.85377,0,0,0
42.4162,0,0,0
60,0,0,0
60,0,0,0
6.11978,0,0,0
60,0,0,0
7.01821,0,0,0
4.58486,0,0,0
60,0,0,0
60,0,0,0
4.41652,0,0,0
1.0928,0,0,0
60,0,0,0
1.9328,0,0,0
4.29511,0,0,0
8.73759,0,0,0
9.24556,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.9753,0,0,0
10.1796,0,0,0
2.04655,0,0,0
60,0,0,0
60,0,0,0
8.45888,0,0,0
60,0,0,0
60,0,0,0
9.87159,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.51305,0,0,0
13.4407,0,0,0
60,0,0,0
9.25283,0,0,0
7.64796,0,0,0
11.1116,0,0,0
60,0,0,0
10.1474,0,0,0
60,0,0,0
60,0,0,0
1.85695,0,0,0
60,0,0,0
9.16888,0,0,0
6.44325,0,0,0
60,0,0,0
60,0,0,0
6.40882,0,0,0
10.4598,0,0,0
60,0,0,0
60,0,0,0
4.89664,0,0,0
5.57202,0,0,0
2.85739,0,0,0
2.71923,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
42.5478,0,0,0
6.01072,0,0,0
60,0,0,0
1.37409,0,0,0
0.480142,0,0,0
60,0,0,0
3.63863,0,0,0
60,0,0,0
4.59586,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.52243,0,0,0
9.54668,0,0,0
9.90332,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.17546,0,0,0
2.16747,0,0,0
60,0,0,0
10.3498,0,0,0
1.34837,0,0,0
60,0,0,0
10.46,0,0,0
4.06435,0,0,0
9.21858,0,0,0
1.26804,0,0,0
60,0,0,0
5.25358,0,0,0
9.73534,0,0,0
6.91061,0,0,0
8.93143,0,0,0
60,0,0,0
9.45641,0,0,0
29.9016,0,0,0
11.0334,0,0,0
10.3773,0,0,0
60,0,0,0
5.65445,0,0,0
60,0,0,0
0.994266,0,0,0
2.83986,0,0,0
1.26799,0,0,0
60,0,0,0
5.56771,0,0,0
60,0,0,0
11.0008,0,0,0
4.89379,0,0,0
8.69574,0,0,0
60,0,0,0
4.85942,0,0,0
60,0,0,0
2.19956,0,0,0
