in s,C3 in V
2.99999040E-02,-1.46484E-02
2.99999136E-02,-4.88281E-03
2.99999232E-02,-1.46484E-02
2.99999328E-02,-4.88281E-03
2.99999424E-02,-4.88281E-03
2.99999520E-02,4.88281E-03
2.99999616E-02,-4.88281E-03
2.99999712E-02,-2.44141E-02
2.99999808E-02,4.88281E-03
2.99999904E-02,1.46484E-02
3.00000000E-02,-1.46484E-02
3.00000096E-02,2.44141E-02
3.00000192E-02,2.44141E-02
3.00000288E-02,-4.88281E-03
3.00000384E-02,1.46484E-02
3.00000480E-02,1.46484E-02
3.00000576E-02,-1.46484E-02
3.00000672E-02,-4.88281E-03
3.00000768E-02,2.44141E-02
3.00000864E-02,-1.46484E-02
3.00000960E-02,-4.88281E-03
3.00001056E-02,4.88281E-03
3.00001152E-02,-4.88281E-03
3.00001248E-02,2.44141E-02
3.00001344E-02,-4.88281E-03
3.00001440E-02,-1.46484E-02
3.00001536E-02,4.88281E-03
3.00001632E-02,2.44141E-02
3.00001728E-02,-4.88281E-03
3.00001824E-02,-2.44141E-02
3.00001920E-02,1.46484E-02
3.00002016E-02,-4.88281E-03
3.00002112E-02,-2.44141E-02
3.00002208E-02,4.88281E-03
3.00002304E-02,-4.88281E-03
3.00002400E-02,4.39453E-02
3.00002496E-02,-4.88281E-03
3.00002592E-02,-1.46484E-02
3.00002688E-02,-1.46484E-02
3.00002784E-02,2.44141E-02
3.00002880E-02,-2.44141E-02
3.00002976E-02,3.41797E-02
3.00003072E-02,4.88281E-03
3.00003168E-02,-1.46484E-02
3.00003264E-02,-4.88281E-03
3.00003360E-02,-2.44141E-02
3.00003456E-02,4.88281E-03
3.00003552E-02,-4.88281E-03
3.00003648E-02,-1.46484E-02
3.00003744E-02,-4.88281E-03
3.00003840E-02,4.88281E-03
3.00003936E-02,-4.88281E-03
3.00004032E-02,-4.88281E-03
3.00004128E-02,4.88281E-03
3.00004224E-02,-1.46484E-02
3.00004320E-02,3.41797E-02
3.00004416E-02,2.44141E-02
3.00004512E-02,-1.46484E-02
3.00004608E-02,1.46484E-02
3.00004704E-02,4.88281E-03
3.00004800E-02,-4.88281E-03
3.00004896E-02,-4.88281E-03
3.00004992E-02,-2.44141E-02
3.00005088E-02,-4.88281E-03
3.00005184E-02,4.88281E-03
3.00005280E-02,1.46484E-02
3.00005376E-02,-1.46484E-02
3.00005472E-02,-1.46484E-02
3.00005568E-02,-4.88281E-03
3.00005664E-02,-4.88281E-03
3.00005760E-02,-4.88281E-03
3.00005856E-02,2.44141E-02
3.00005952E-02,-4.88281E-03
3.00006048E-02,1.46484E-02
3.00006144E-02,4.88281E-03
3.00006240E-02,5.37109E-02
3.00006336E-02,4.88281E-03
3.00006432E-02,4.88281E-03
3.00006528E-02,4.88281E-03
3.00006624E-02,-2.44141E-02
3.00006720E-02,-4.88281E-03
3.00006816E-02,-4.88281E-03
3.00006912E-02,-1.46484E-02
3.00007008E-02,4.88281E-03
3.00007104E-02,-2.44141E-02
3.00007200E-02,2.44141E-02
3.00007296E-02,-2.44141E-02
3.00007392E-02,1.46484E-02
3.00007488E-02,-4.88281E-03
3.00007584E-02,4.88281E-03
3.00007680E-02,-1.46484E-02
3.00007776E-02,2.44141E-02
3.00007872E-02,4.88281E-03
3.00007968E-02,-4.88281E-03
3.00008064E-02,-1.46484E-02
3.00008160E-02,-4.88281E-03
3.00008256E-02,1.46484E-02
3.00008352E-02,-4.88281E-03
3.00008448E-02,-1.46484E-02
3.00008544E-02,2.44141E-02
3.00008640E-02,-2.44141E-02
3.00008736E-02,-4.88281E-03
3.00008832E-02,-4.88281E-03
3.00008928E-02,2.44141E-02
3.00009024E-02,4.88281E-03
3.00009120E-02,3.41797E-02
3.00009216E-02,-4.88281E-03
3.00009312E-02,2.44141E-02
3.00009408E-02,4.88281E-03
3.00009504E-02,-4.88281E-03
3.00009600E-02,-1.46484E-02
3.00009696E-02,4.88281E-03
3.00009792E-02,4.88281E-03
3.00009888E-02,-4.88281E-03
3.00009984E-02,-4.88281E-03
3.00010080E-02,2.44141E-02
3.00010176E-02,-4.88281E-03
3.00010272E-02,-1.46484E-02
3.00010368E-02,-4.88281E-03
3.00010464E-02,4.88281E-03
3.00010560E-02,2.44141E-02
3.00010656E-02,4.88281E-03
3.00010752E-02,4.88281E-03
3.00010848E-02,-4.88281E-03
3.00010944E-02,-4.88281E-03
3.00011040E-02,-4.88281E-03
3.00011136E-02,-2.44141E-02
3.00011232E-02,-4.88281E-03
3.00011328E-02,-3.41797E-02
3.00011424E-02,4.88281E-03
3.00011520E-02,-2.44141E-02
3.00011616E-02,-4.88281E-03
3.00011712E-02,-1.46484E-02
3.00011808E-02,2.44141E-02
3.00011904E-02,-1.46484E-02
3.00012000E-02,-1.46484E-02
3.00012096E-02,1.46484E-02
3.00012192E-02,1.46484E-02
3.00012288E-02,-4.88281E-03
3.00012384E-02,-1.46484E-02
3.00012480E-02,-1.46484E-02
3.00012576E-02,-4.88281E-03
3.00012672E-02,-2.44141E-02
3.00012768E-02,-4.88281E-03
3.00012864E-02,4.88281E-03
3.00012960E-02,-1.46484E-02
3.00013056E-02,4.88281E-03
3.00013152E-02,2.44141E-02
3.00013248E-02,-1.46484E-02
3.00013344E-02,-4.88281E-03
3.00013440E-02,-4.88281E-03
3.00013536E-02,4.88281E-03
3.00013632E-02,-4.88281E-03
3.00013728E-02,-3.41797E-02
3.00013824E-02,4.88281E-03
3.00013920E-02,4.88281E-03
3.00014016E-02,2.44141E-02
3.00014112E-02,2.44141E-02
3.00014208E-02,-6.34766E-02
3.00014304E-02,-4.88281E-03
3.00014400E-02,-4.88281E-03
3.00014496E-02,-4.88281E-03
3.00014592E-02,-4.88281E-03
3.00014688E-02,5.37109E-02
3.00014784E-02,2.44141E-02
3.00014880E-02,-4.88281E-03
3.00014976E-02,-4.88281E-03
3.00015072E-02,3.41797E-02
3.00015168E-02,-1.46484E-02
3.00015264E-02,-1.46484E-02
3.00015360E-02,-4.88281E-03
3.00015456E-02,-4.88281E-03
3.00015552E-02,4.88281E-03
3.00015648E-02,-4.88281E-03
3.00015744E-02,4.88281E-03
3.00015840E-02,1.46484E-02
3.00015936E-02,-4.88281E-03
3.00016032E-02,4.88281E-03
