in s,C3 in V
2.34022976E-02,-8.42285E-01
2.34023072E-02,-8.32520E-01
2.34023168E-02,-8.42285E-01
2.34023264E-02,-8.27637E-01
2.34023360E-02,-8.52051E-01
2.34023456E-02,-8.37402E-01
2.34023552E-02,-8.42285E-01
2.34023648E-02,-8.27637E-01
2.34023744E-02,-8.47168E-01
2.34023840E-02,-8.37402E-01
2.34023936E-02,-8.37402E-01
2.34024032E-02,-8.22754E-01
2.34024128E-02,-8.37402E-01
2.34024224E-02,-8.37402E-01
2.34024320E-02,-8.42285E-01
2.34024416E-02,-8.32520E-01
2.34024512E-02,-8.27637E-01
2.34024608E-02,-8.37402E-01
2.34024704E-02,-8.42285E-01
2.34024800E-02,-8.27637E-01
2.34024896E-02,-8.37402E-01
2.34024992E-02,-8.32520E-01
2.34025088E-02,-8.42285E-01
2.34025184E-02,-8.47168E-01
2.34025280E-02,-8.37402E-01
2.34025376E-02,-8.32520E-01
2.34025472E-02,-8.42285E-01
2.34025568E-02,-8.42285E-01
2.34025664E-02,-8.42285E-01
2.34025760E-02,-8.37402E-01
2.34025856E-02,-8.52051E-01
2.34025952E-02,-8.37402E-01
2.34026048E-02,-8.42285E-01
2.34026144E-02,-8.37402E-01
2.34026240E-02,-8.47168E-01
2.34026336E-02,-8.27637E-01
2.34026432E-02,-8.27637E-01
2.34026528E-02,-8.27637E-01
2.34026624E-02,-8.32520E-01
2.34026720E-02,-8.27637E-01
2.34026816E-02,-8.37402E-01
2.34026912E-02,-8.52051E-01
2.34027008E-02,-8.32520E-01
2.34027104E-02,-8.22754E-01
2.34027200E-02,-8.42285E-01
2.34027296E-02,-8.22754E-01
2.34027392E-02,-8.52051E-01
2.34027488E-02,-8.37402E-01
2.34027584E-02,-8.52051E-01
2.34027680E-02,-8.37402E-01
2.34027776E-02,-8.32520E-01
2.34027872E-02,-8.37402E-01
2.34027968E-02,-8.32520E-01
2.34028064E-02,-8.37402E-01
2.34028160E-02,-8.32520E-01
2.34028256E-02,-8.22754E-01
2.34028352E-02,-8.37402E-01
2.34028448E-02,-8.37402E-01
2.34028544E-02,-8.42285E-01
2.34028640E-02,-8.42285E-01
2.34028736E-02,-8.32520E-01
2.34028832E-02,-8.37402E-01
2.34028928E-02,-8.37402E-01
2.34029024E-02,-8.22754E-01
2.34029120E-02,-8.37402E-01
2.34029216E-02,-8.42285E-01
2.34029312E-02,-8.52051E-01
2.34029408E-02,-8.17871E-01
2.34029504E-02,-8.37402E-01
2.34029600E-02,-8.22754E-01
2.34029696E-02,-8.37402E-01
2.34029792E-02,-8.32520E-01
2.34029888E-02,-8.32520E-01
2.34029984E-02,-8.32520E-01
2.34030080E-02,-8.42285E-01
2.34030176E-02,-8.22754E-01
2.34030272E-02,-8.52051E-01
2.34030368E-02,-8.42285E-01
2.34030464E-02,-8.32520E-01
2.34030560E-02,-8.37402E-01
2.34030656E-02,-8.22754E-01
2.34030752E-02,-8.27637E-01
2.34030848E-02,-8.27637E-01
2.34030944E-02,-8.37402E-01
2.34031040E-02,-8.32520E-01
2.34031136E-02,-8.22754E-01
2.34031232E-02,-8.42285E-01
2.34031328E-02,-8.22754E-01
2.34031424E-02,-8.42285E-01
2.34031520E-02,-8.42285E-01
2.34031616E-02,-8.47168E-01
2.34031712E-02,-8.32520E-01
2.34031808E-02,-8.37402E-01
2.34031904E-02,-8.52051E-01
2.34032000E-02,-8.52051E-01
2.34032096E-02,-8.37402E-01
2.34032192E-02,-8.42285E-01
2.34032288E-02,-8.42285E-01
2.34032384E-02,-8.27637E-01
2.34032480E-02,-8.27637E-01
2.34032576E-02,-8.42285E-01
2.34032672E-02,-8.37402E-01
2.34032768E-02,-8.32520E-01
2.34032864E-02,-8.32520E-01
2.34032960E-02,-8.37402E-01
2.34033056E-02,-8.37402E-01
2.34033152E-02,-8.47168E-01
2.34033248E-02,-8.22754E-01
2.34033344E-02,-8.22754E-01
2.34033440E-02,-8.32520E-01
2.34033536E-02,-8.42285E-01
2.34033632E-02,-8.42285E-01
2.34033728E-02,-8.42285E-01
2.34033824E-02,-8.22754E-01
2.34033920E-02,-8.37402E-01
2.34034016E-02,-8.32520E-01
2.34034112E-02,-8.32520E-01
2.34034208E-02,-8.32520E-01
2.34034304E-02,-8.37402E-01
2.34034400E-02,-8.22754E-01
2.34034496E-02,-8.42285E-01
2.34034592E-02,-8.22754E-01
2.34034688E-02,-8.37402E-01
2.34034784E-02,-8.32520E-01
2.34034880E-02,-8.17871E-01
2.34034976E-02,-8.37402E-01
2.34035072E-02,-8.42285E-01
2.34035168E-02,-8.22754E-01
2.34035264E-02,-8.47168E-01
2.34035360E-02,-8.22754E-01
2.34035456E-02,-8.32520E-01
2.34035552E-02,-8.22754E-01
2.34035648E-02,-8.32520E-01
2.34035744E-02,-8.37402E-01
2.34035840E-02,-8.56934E-01
2.34035936E-02,-8.27637E-01
2.34036032E-02,-8.32520E-01
2.34036128E-02,-8.37402E-01
2.34036224E-02,-8.32520E-01
2.34036320E-02,-8.37402E-01
2.34036416E-02,-8.32520E-01
2.34036512E-02,-8.27637E-01
2.34036608E-02,-8.42285E-01
2.34036704E-02,-8.12988E-01
2.34036800E-02,-8.27637E-01
2.34036896E-02,-8.17871E-01
2.34036992E-02,-8.42285E-01
2.34037088E-02,-8.27637E-01
2.34037184E-02,-8.42285E-01
2.34037280E-02,-8.37402E-01
2.34037376E-02,-8.22754E-01
2.34037472E-02,-8.17871E-01
2.34037568E-02,-8.22754E-01
2.34037664E-02,-8.22754E-01
2.34037760E-02,-8.37402E-01
2.34037856E-02,-8.27637E-01
2.34037952E-02,-8.32520E-01
2.34038048E-02,-8.32520E-01
2.34038144E-02,-8.52051E-01
2.34038240E-02,-8.37402E-01
2.34038336E-02,-8.37402E-01
2.34038432E-02,-8.32520E-01
2.34038528E-02,-8.47168E-01
2.34038624E-02,-8.37402E-01
2.34038720E-02,-8.42285E-01
2.34038816E-02,-8.52051E-01
2.34038912E-02,-8.32520E-01
2.34039008E-02,-8.32520E-01
2.34039104E-02,-8.37402E-01
2.34039200E-02,-8.37402E-01
2.34039296E-02,-8.42285E-01
2.34039392E-02,-8.17871E-01
2.34039488E-02,-8.32520E-01
2.34039584E-02,-8.37402E-01
2.34039680E-02,-8.42285E-01
2.34039776E-02,-8.47168E-01
2.34039872E-02,-8.42285E-01
2.34039968E-02,-8.22754E-01
2.34040064E-02,-8.47168E-01
2.34040160E-02,-8.37402E-01
2.34040256E-02,-8.42285E-01
2.34040352E-02,-8.22754E-01
2.34040448E-02,-8.32520E-01
2.34040544E-02,-8.22754E-01
2.34040640E-02,-8.52051E-01
2.34040736E-02,-8.17871E-01
2.34040832E-02,-8.32520E-01
2.34040928E-02,-8.42285E-01
2.34041024E-02,-8.47168E-01
2.34041120E-02,-8.27637E-01
2.34041216E-02,-8.56934E-01
2.34041312E-02,-8.42285E-01
2.34041408E-02,-8.27637E-01
2.34041504E-02,-8.32520E-01
2.34041600E-02,-8.22754E-01
2.34041696E-02,-8.32520E-01
2.34041792E-02,-8.42285E-01
2.34041888E-02,-8.22754E-01
2.34041984E-02,-8.47168E-01
2.34042080E-02,-8.32520E-01
2.34042176E-02,-8.27637E-01
2.34042272E-02,-8.32520E-01
2.34042368E-02,-8.47168E-01
2.34042464E-02,-8.52051E-01
2.34042560E-02,-8.27637E-01
2.34042656E-02,-8.32520E-01
2.34042752E-02,-8.47168E-01
2.34042848E-02,-8.37402E-01
2.34042944E-02,-8.52051E-01
2.34043040E-02,-8.22754E-01
2.34043136E-02,-8.27637E-01
2.34043232E-02,-8.27637E-01
2.34043328E-02,-8.42285E-01
2.34043424E-02,-8.22754E-01
2.34043520E-02,-8.32520E-01
2.34043616E-02,-8.27637E-01
2.34043712E-02,-8.37402E-01
2.34043808E-02,-8.22754E-01
2.34043904E-02,-8.52051E-01
2.34044000E-02,-8.32520E-01
2.34044096E-02,-8.32520E-01
2.34044192E-02,-8.47168E-01
2.34044288E-02,-8.56934E-01
2.34044384E-02,-8.32520E-01
2.34044480E-02,-8.37402E-01
2.34044576E-02,-8.32520E-01
2.34044672E-02,-8.37402E-01
2.34044768E-02,-8.22754E-01
2.34044864E-02,-8.22754E-01
2.34044960E-02,-8.12988E-01
2.34045056E-02,-8.32520E-01
2.34045152E-02,-8.22754E-01
2.34045248E-02,-8.47168E-01
2.34045344E-02,-8.37402E-01
2.34045440E-02,-8.37402E-01
2.34045536E-02,-8.22754E-01
2.34045632E-02,-8.37402E-01
2.34045728E-02,-8.27637E-01
2.34045824E-02,-8.37402E-01
2.34045920E-02,-8.22754E-01
2.34046016E-02,-8.52051E-01
2.34046112E-02,-8.42285E-01
2.34046208E-02,-8.42285E-01
2.34046304E-02,-8.37402E-01
2.34046400E-02,-8.32520E-01
2.34046496E-02,-8.42285E-01
2.34046592E-02,-8.27637E-01
2.34046688E-02,-8.17871E-01
2.34046784E-02,-8.47168E-01
2.34046880E-02,-8.42285E-01
2.34046976E-02,-8.32520E-01
2.34047072E-02,-8.17871E-01
2.34047168E-02,-8.66699E-01
2.34047264E-02,-8.52051E-01
2.34047360E-02,-8.37402E-01
2.34047456E-02,-8.47168E-01
2.34047552E-02,-8.42285E-01
2.34047648E-02,-8.12988E-01
2.34047744E-02,-8.27637E-01
2.34047840E-02,-8.37402E-01
2.34047936E-02,-8.42285E-01
2.34048032E-02,-8.22754E-01
2.34048128E-02,-8.32520E-01
2.34048224E-02,-8.22754E-01
2.34048320E-02,-8.37402E-01
2.34048416E-02,-8.27637E-01
2.34048512E-02,-8.52051E-01
2.34048608E-02,-8.12988E-01
2.34048704E-02,-8.42285E-01
2.34048800E-02,-8.32520E-01
2.34048896E-02,-8.37402E-01
2.34048992E-02,-8.37402E-01
2.34049088E-02,-8.22754E-01
2.34049184E-02,-8.37402E-01
2.34049280E-02,-8.52051E-01
2.34049376E-02,-8.22754E-01
2.34049472E-02,-8.42285E-01
2.34049568E-02,-8.27637E-01
2.34049664E-02,-8.37402E-01
2.34049760E-02,-8.42285E-01
2.34049856E-02,-8.32520E-01
2.34049952E-02,-8.37402E-01
2.34050048E-02,-8.42285E-01
2.34050144E-02,-8.42285E-01
2.34050240E-02,-8.32520E-01
2.34050336E-02,-8.27637E-01
2.34050432E-02,-8.32520E-01
2.34050528E-02,-8.32520E-01
2.34050624E-02,-8.37402E-01
2.34050720E-02,-8.32520E-01
2.34050816E-02,-8.37402E-01
2.34050912E-02,-8.37402E-01
2.34051008E-02,-8.42285E-01
2.34051104E-02,-8.27637E-01
2.34051200E-02,-8.27637E-01
2.34051296E-02,-8.32520E-01
2.34051392E-02,-8.37402E-01
2.34051488E-02,-8.22754E-01
2.34051584E-02,-8.42285E-01
2.34051680E-02,-8.32520E-01
2.34051776E-02,-8.27637E-01
2.34051872E-02,-8.37402E-01
2.34051968E-02,-8.37402E-01
2.34052064E-02,-8.17871E-01
2.34052160E-02,-8.32520E-01
2.34052256E-02,-8.22754E-01
2.34052352E-02,-8.27637E-01
2.34052448E-02,-8.22754E-01
2.34052544E-02,-8.52051E-01
2.34052640E-02,-8.27637E-01
2.34052736E-02,-8.42285E-01
2.34052832E-02,-8.37402E-01
2.34052928E-02,-8.42285E-01
2.34053024E-02,-8.27637E-01
2.34053120E-02,-8.42285E-01
2.34053216E-02,-8.37402E-01
2.34053312E-02,-8.42285E-01
2.34053408E-02,-8.22754E-01
2.34053504E-02,-8.37402E-01
2.34053600E-02,-8.37402E-01
2.34053696E-02,-8.37402E-01
2.34053792E-02,-8.27637E-01
2.34053888E-02,-8.56934E-01
2.34053984E-02,-8.32520E-01
2.34054080E-02,-8.42285E-01
2.34054176E-02,-8.37402E-01
2.34054272E-02,-8.42285E-01
2.34054368E-02,-8.27637E-01
2.34054464E-02,-8.42285E-01
2.34054560E-02,-8.22754E-01
2.34054656E-02,-8.47168E-01
2.34054752E-02,-8.32520E-01
2.34054848E-02,-8.37402E-01
2.34054944E-02,-8.42285E-01
2.34055040E-02,-8.42285E-01
2.34055136E-02,-8.22754E-01
2.34055232E-02,-8.42285E-01
2.34055328E-02,-8.22754E-01
2.34055424E-02,-8.47168E-01
2.34055520E-02,-8.32520E-01
2.34055616E-02,-8.47168E-01
2.34055712E-02,-8.42285E-01
2.34055808E-02,-8.17871E-01
2.34055904E-02,-8.32520E-01
2.34056000E-02,-8.42285E-01
2.34056096E-02,-8.32520E-01
2.34056192E-02,-8.37402E-01
2.34056288E-02,-8.22754E-01
2.34056384E-02,-8.56934E-01
2.34056480E-02,-8.32520E-01
2.34056576E-02,-8.32520E-01
2.34056672E-02,-8.42285E-01
2.34056768E-02,-8.42285E-01
2.34056864E-02,-8.37402E-01
2.34056960E-02,-8.56934E-01
2.34057056E-02,-8.42285E-01
2.34057152E-02,-8.42285E-01
2.34057248E-02,-8.42285E-01
2.34057344E-02,-8.47168E-01
2.34057440E-02,-8.37402E-01
2.34057536E-02,-8.37402E-01
2.34057632E-02,-8.22754E-01
2.34057728E-02,-8.32520E-01
2.34057824E-02,-8.22754E-01
2.34057920E-02,-8.27637E-01
2.34058016E-02,-8.22754E-01
2.34058112E-02,-8.22754E-01
2.34058208E-02,-8.22754E-01
2.34058304E-02,-8.12988E-01
2.34058400E-02,-8.37402E-01
2.34058496E-02,-8.32520E-01
2.34058592E-02,-8.17871E-01
2.34058688E-02,-8.27637E-01
2.34058784E-02,-8.22754E-01
2.34058880E-02,-8.17871E-01
2.34058976E-02,-8.22754E-01
2.34059072E-02,-8.42285E-01
2.34059168E-02,-8.37402E-01
2.34059264E-02,-8.37402E-01
2.34059360E-02,-8.22754E-01
2.34059456E-02,-8.32520E-01
2.34059552E-02,-8.37402E-01
2.34059648E-02,-8.27637E-01
2.34059744E-02,-8.22754E-01
2.34059840E-02,-8.27637E-01
2.34059936E-02,-8.37402E-01
2.34060032E-02,-8.47168E-01
2.34060128E-02,-8.27637E-01
2.34060224E-02,-8.42285E-01
2.34060320E-02,-8.47168E-01
2.34060416E-02,-8.32520E-01
2.34060512E-02,-8.08105E-01
2.34060608E-02,-8.37402E-01
2.34060704E-02,-8.37402E-01
2.34060800E-02,-8.27637E-01
2.34060896E-02,-8.22754E-01
2.34060992E-02,-8.42285E-01
2.34061088E-02,-8.27637E-01
2.34061184E-02,-8.42285E-01
2.34061280E-02,-8.22754E-01
2.34061376E-02,-8.42285E-01
2.34061472E-02,-8.42285E-01
2.34061568E-02,-8.42285E-01
2.34061664E-02,-8.32520E-01
2.34061760E-02,-8.47168E-01
2.34061856E-02,-8.37402E-01
2.34061952E-02,-8.42285E-01
2.34062048E-02,-8.22754E-01
2.34062144E-02,-8.42285E-01
2.34062240E-02,-8.37402E-01
2.34062336E-02,-8.37402E-01
2.34062432E-02,-8.27637E-01
2.34062528E-02,-8.27637E-01
2.34062624E-02,-8.32520E-01
2.34062720E-02,-8.42285E-01
2.34062816E-02,-8.47168E-01
2.34062912E-02,-8.56934E-01
2.34063008E-02,-8.27637E-01
2.34063104E-02,-8.47168E-01
2.34063200E-02,-8.22754E-01
2.34063296E-02,-8.47168E-01
2.34063392E-02,-8.47168E-01
2.34063488E-02,-8.42285E-01
2.34063584E-02,-8.22754E-01
2.34063680E-02,-8.52051E-01
2.34063776E-02,-8.22754E-01
2.34063872E-02,-8.42285E-01
2.34063968E-02,-8.17871E-01
2.34064064E-02,-8.52051E-01
2.34064160E-02,-8.42285E-01
2.34064256E-02,-8.37402E-01
2.34064352E-02,-8.37402E-01
2.34064448E-02,-8.47168E-01
2.34064544E-02,-8.52051E-01
2.34064640E-02,-8.42285E-01
2.34064736E-02,-8.37402E-01
2.34064832E-02,-8.32520E-01
2.34064928E-02,-8.22754E-01
2.34065024E-02,-8.42285E-01
2.34065120E-02,-8.22754E-01
2.34065216E-02,-8.47168E-01
2.34065312E-02,-8.32520E-01
2.34065408E-02,-8.42285E-01
2.34065504E-02,-8.27637E-01
2.34065600E-02,-8.47168E-01
2.34065696E-02,-8.22754E-01
2.34065792E-02,-8.42285E-01
2.34065888E-02,-8.22754E-01
2.34065984E-02,-8.22754E-01
2.34066080E-02,-8.37402E-01
2.34066176E-02,-8.27637E-01
2.34066272E-02,-8.37402E-01
2.34066368E-02,-8.42285E-01
2.34066464E-02,-8.42285E-01
2.34066560E-02,-8.27637E-01
2.34066656E-02,-8.27637E-01
2.34066752E-02,-8.42285E-01
2.34066848E-02,-8.32520E-01
2.34066944E-02,-8.47168E-01
2.34067040E-02,-8.42285E-01
2.34067136E-02,-8.22754E-01
2.34067232E-02,-8.32520E-01
2.34067328E-02,-8.56934E-01
2.34067424E-02,-8.47168E-01
2.34067520E-02,-8.37402E-01
2.34067616E-02,-8.32520E-01
2.34067712E-02,-8.32520E-01
2.34067808E-02,-8.27637E-01
2.34067904E-02,-8.42285E-01
2.34068000E-02,-8.37402E-01
2.34068096E-02,-8.32520E-01
2.34068192E-02,-8.42285E-01
2.34068288E-02,-8.32520E-01
2.34068384E-02,-8.32520E-01
2.34068480E-02,-8.32520E-01
2.34068576E-02,-8.42285E-01
2.34068672E-02,-8.37402E-01
2.34068768E-02,-8.37402E-01
2.34068864E-02,-8.37402E-01
2.34068960E-02,-8.32520E-01
2.34069056E-02,-8.37402E-01
2.34069152E-02,-8.42285E-01
2.34069248E-02,-8.52051E-01
2.34069344E-02,-8.37402E-01
2.34069440E-02,-8.37402E-01
2.34069536E-02,-8.27637E-01
2.34069632E-02,-8.47168E-01
2.34069728E-02,-8.37402E-01
2.34069824E-02,-8.37402E-01
2.34069920E-02,-8.32520E-01
2.34070016E-02,-8.22754E-01
2.34070112E-02,-8.22754E-01
2.34070208E-02,-8.37402E-01
2.34070304E-02,-8.27637E-01
2.34070400E-02,-8.52051E-01
2.34070496E-02,-8.42285E-01
2.34070592E-02,-8.42285E-01
2.34070688E-02,-8.22754E-01
2.34070784E-02,-8.37402E-01
2.34070880E-02,-8.37402E-01
2.34070976E-02,-8.47168E-01
2.34071072E-02,-8.22754E-01
2.34071168E-02,-8.32520E-01
2.34071264E-02,-8.37402E-01
2.34071360E-02,-8.37402E-01
2.34071456E-02,-8.22754E-01
2.34071552E-02,-8.47168E-01
2.34071648E-02,-8.37402E-01
2.34071744E-02,-8.37402E-01
2.34071840E-02,-8.22754E-01
2.34071936E-02,-8.42285E-01
2.34072032E-02,-8.32520E-01
2.34072128E-02,-8.42285E-01
2.34072224E-02,-8.52051E-01
2.34072320E-02,-8.47168E-01
2.34072416E-02,-8.42285E-01
2.34072512E-02,-8.37402E-01
2.34072608E-02,-8.22754E-01
2.34072704E-02,-8.37402E-01
2.34072800E-02,-8.22754E-01
2.34072896E-02,-8.32520E-01
2.34072992E-02,-8.32520E-01
2.34073088E-02,-8.42285E-01
2.34073184E-02,-8.42285E-01
2.34073280E-02,-8.47168E-01
2.34073376E-02,-8.12988E-01
2.34073472E-02,-8.47168E-01
2.34073568E-02,-8.32520E-01
2.34073664E-02,-8.37402E-01
2.34073760E-02,-8.37402E-01
2.34073856E-02,-8.27637E-01
2.34073952E-02,-8.42285E-01
2.34074048E-02,-8.42285E-01
2.34074144E-02,-8.27637E-01
2.34074240E-02,-8.32520E-01
2.34074336E-02,-8.32520E-01
2.34074432E-02,-8.47168E-01
2.34074528E-02,-8.32520E-01
2.34074624E-02,-8.47168E-01
2.34074720E-02,-8.22754E-01
2.34074816E-02,-8.12988E-01
2.34074912E-02,-8.52051E-01
2.34075008E-02,-8.37402E-01
2.34075104E-02,-8.22754E-01
2.34075200E-02,-8.37402E-01
2.34075296E-02,-8.12988E-01
2.34075392E-02,-8.61816E-01
2.34075488E-02,-8.22754E-01
2.34075584E-02,-8.37402E-01
2.34075680E-02,-8.22754E-01
2.34075776E-02,-8.42285E-01
2.34075872E-02,-8.37402E-01
2.34075968E-02,-8.52051E-01
2.34076064E-02,-8.42285E-01
2.34076160E-02,-8.27637E-01
2.34076256E-02,-8.22754E-01
2.34076352E-02,-8.37402E-01
2.34076448E-02,-8.37402E-01
2.34076544E-02,-8.47168E-01
2.34076640E-02,-8.22754E-01
2.34076736E-02,-8.42285E-01
2.34076832E-02,-8.37402E-01
2.34076928E-02,-8.42285E-01
2.34077024E-02,-8.32520E-01
2.34077120E-02,-8.42285E-01
2.34077216E-02,-8.32520E-01
2.34077312E-02,-8.32520E-01
2.34077408E-02,-8.42285E-01
2.34077504E-02,-8.47168E-01
2.34077600E-02,-8.32520E-01
2.34077696E-02,-8.52051E-01
2.34077792E-02,-8.37402E-01
2.34077888E-02,-8.42285E-01
2.34077984E-02,-8.37402E-01
2.34078080E-02,-8.32520E-01
2.34078176E-02,-8.42285E-01
2.34078272E-02,-8.32520E-01
2.34078368E-02,-8.22754E-01
2.34078464E-02,-8.47168E-01
2.34078560E-02,-8.47168E-01
2.34078656E-02,-8.42285E-01
2.34078752E-02,-8.32520E-01
2.34078848E-02,-8.27637E-01
2.34078944E-02,-8.42285E-01
2.34079040E-02,-8.37402E-01
2.34079136E-02,-8.27637E-01
2.34079232E-02,-8.52051E-01
2.34079328E-02,-8.42285E-01
2.34079424E-02,-8.42285E-01
2.34079520E-02,-8.22754E-01
2.34079616E-02,-8.42285E-01
2.34079712E-02,-8.32520E-01
2.34079808E-02,-8.42285E-01
2.34079904E-02,-8.32520E-01
2.34080000E-02,-8.27637E-01
2.34080096E-02,-8.52051E-01
2.34080192E-02,-8.27637E-01
2.34080288E-02,-8.17871E-01
2.34080384E-02,-8.37402E-01
2.34080480E-02,-8.27637E-01
2.34080576E-02,-8.42285E-01
2.34080672E-02,-8.37402E-01
2.34080768E-02,-8.32520E-01
2.34080864E-02,-8.27637E-01
2.34080960E-02,-8.42285E-01
2.34081056E-02,-8.42285E-01
2.34081152E-02,-8.47168E-01
2.34081248E-02,-8.32520E-01
2.34081344E-02,-8.32520E-01
2.34081440E-02,-8.32520E-01
2.34081536E-02,-8.32520E-01
2.34081632E-02,-8.27637E-01
2.34081728E-02,-8.22754E-01
2.34081824E-02,-8.27637E-01
2.34081920E-02,-8.32520E-01
2.34082016E-02,-8.32520E-01
2.34082112E-02,-8.27637E-01
2.34082208E-02,-8.27637E-01
2.34082304E-02,-8.32520E-01
2.34082400E-02,-8.37402E-01
2.34082496E-02,-8.32520E-01
2.34082592E-02,-8.37402E-01
2.34082688E-02,-8.32520E-01
2.34082784E-02,-8.27637E-01
2.34082880E-02,-8.47168E-01
2.34082976E-02,-8.22754E-01
2.34083072E-02,-8.56934E-01
2.34083168E-02,-8.32520E-01
2.34083264E-02,-8.27637E-01
2.34083360E-02,-8.37402E-01
2.34083456E-02,-8.22754E-01
2.34083552E-02,-8.37402E-01
2.34083648E-02,-8.37402E-01
2.34083744E-02,-8.32520E-01
2.34083840E-02,-8.47168E-01
2.34083936E-02,-8.27637E-01
2.34084032E-02,-8.27637E-01
2.34084128E-02,-8.32520E-01
2.34084224E-02,-8.52051E-01
2.34084320E-02,-8.37402E-01
2.34084416E-02,-8.42285E-01
2.34084512E-02,-8.32520E-01
2.34084608E-02,-8.47168E-01
2.34084704E-02,-8.37402E-01
2.34084800E-02,-8.42285E-01
2.34084896E-02,-8.32520E-01
2.34084992E-02,-8.37402E-01
2.34085088E-02,-8.37402E-01
2.34085184E-02,-8.47168E-01
2.34085280E-02,-8.37402E-01
2.34085376E-02,-8.42285E-01
2.34085472E-02,-8.37402E-01
2.34085568E-02,-8.42285E-01
2.34085664E-02,-8.61816E-01
2.34085760E-02,-8.37402E-01
2.34085856E-02,-8.52051E-01
2.34085952E-02,-8.37402E-01
2.34086048E-02,-8.37402E-01
2.34086144E-02,-8.42285E-01
2.34086240E-02,-8.22754E-01
2.34086336E-02,-8.37402E-01
2.34086432E-02,-8.37402E-01
2.34086528E-02,-8.52051E-01
2.34086624E-02,-8.12988E-01
2.34086720E-02,-8.32520E-01
2.34086816E-02,-8.42285E-01
2.34086912E-02,-8.47168E-01
2.34087008E-02,-8.37402E-01
2.34087104E-02,-8.22754E-01
2.34087200E-02,-8.32520E-01
2.34087296E-02,-8.37402E-01
2.34087392E-02,-8.17871E-01
2.34087488E-02,-8.12988E-01
2.34087584E-02,-8.32520E-01
2.34087680E-02,-8.47168E-01
2.34087776E-02,-8.37402E-01
2.34087872E-02,-8.42285E-01
2.34087968E-02,-8.12988E-01
2.34088064E-02,-8.32520E-01
2.34088160E-02,-8.22754E-01
2.34088256E-02,-8.47168E-01
2.34088352E-02,-8.32520E-01
2.34088448E-02,-8.47168E-01
2.34088544E-02,-8.37402E-01
2.34088640E-02,-8.52051E-01
2.34088736E-02,-8.27637E-01
2.34088832E-02,-8.27637E-01
2.34088928E-02,-8.32520E-01
2.34089024E-02,-8.37402E-01
2.34089120E-02,-8.47168E-01
2.34089216E-02,-8.42285E-01
2.34089312E-02,-8.37402E-01
2.34089408E-02,-8.52051E-01
2.34089504E-02,-8.27637E-01
2.34089600E-02,-8.47168E-01
2.34089696E-02,-8.42285E-01
2.34089792E-02,-8.42285E-01
2.34089888E-02,-8.37402E-01
2.34089984E-02,-8.47168E-01
2.34090080E-02,-8.52051E-01
2.34090176E-02,-8.47168E-01
2.34090272E-02,-8.37402E-01
2.34090368E-02,-8.32520E-01
2.34090464E-02,-8.42285E-01
2.34090560E-02,-8.42285E-01
2.34090656E-02,-8.47168E-01
2.34090752E-02,-8.37402E-01
2.34090848E-02,-8.27637E-01
2.34090944E-02,-8.56934E-01
2.34091040E-02,-8.42285E-01
2.34091136E-02,-8.52051E-01
2.34091232E-02,-8.42285E-01
2.34091328E-02,-8.37402E-01
2.34091424E-02,-8.37402E-01
2.34091520E-02,-8.22754E-01
2.34091616E-02,-8.47168E-01
2.34091712E-02,-8.61816E-01
2.34091808E-02,-8.37402E-01
2.34091904E-02,-8.32520E-01
2.34092000E-02,-8.32520E-01
2.34092096E-02,-8.42285E-01
2.34092192E-02,-8.17871E-01
2.34092288E-02,-8.42285E-01
2.34092384E-02,-8.42285E-01
2.34092480E-02,-8.27637E-01
2.34092576E-02,-8.37402E-01
2.34092672E-02,-8.37402E-01
2.34092768E-02,-8.47168E-01
2.34092864E-02,-8.56934E-01
2.34092960E-02,-8.37402E-01
2.34093056E-02,-8.37402E-01
2.34093152E-02,-8.27637E-01
2.34093248E-02,-8.42285E-01
2.34093344E-02,-8.32520E-01
2.34093440E-02,-8.47168E-01
2.34093536E-02,-8.37402E-01
2.34093632E-02,-8.47168E-01
2.34093728E-02,-8.42285E-01
2.34093824E-02,-8.37402E-01
2.34093920E-02,-8.42285E-01
2.34094016E-02,-8.32520E-01
2.34094112E-02,-8.37402E-01
2.34094208E-02,-8.52051E-01
2.34094304E-02,-8.47168E-01
2.34094400E-02,-8.17871E-01
2.34094496E-02,-8.42285E-01
2.34094592E-02,-8.52051E-01
2.34094688E-02,-8.27637E-01
2.34094784E-02,-8.42285E-01
2.34094880E-02,-8.32520E-01
2.34094976E-02,-8.32520E-01
2.34095072E-02,-8.52051E-01
2.34095168E-02,-8.37402E-01
2.34095264E-02,-8.42285E-01
2.34095360E-02,-8.37402E-01
2.34095456E-02,-8.52051E-01
2.34095552E-02,-8.37402E-01
2.34095648E-02,-8.22754E-01
2.34095744E-02,-8.37402E-01
2.34095840E-02,-8.22754E-01
2.34095936E-02,-8.32520E-01
2.34096032E-02,-8.22754E-01
2.34096128E-02,-8.37402E-01
2.34096224E-02,-8.22754E-01
2.34096320E-02,-8.42285E-01
2.34096416E-02,-8.27637E-01
2.34096512E-02,-8.47168E-01
2.34096608E-02,-8.37402E-01
2.34096704E-02,-8.37402E-01
2.34096800E-02,-8.22754E-01
2.34096896E-02,-8.52051E-01
2.34096992E-02,-8.32520E-01
2.34097088E-02,-8.27637E-01
2.34097184E-02,-8.17871E-01
2.34097280E-02,-8.47168E-01
2.34097376E-02,-8.42285E-01
2.34097472E-02,-8.37402E-01
